LOT,WAFER,X,Y,HBIN,SBIN
SOC-A7-2025-118,S04,-7,-2,1,100
SOC-A7-2025-118,S04,-6,-2,6,603
SOC-A7-2025-118,S04,-5,-2,1,100
SOC-A7-2025-118,S04,-4,-2,1,100
SOC-A7-2025-118,S04,-3,-2,1,100
SOC-A7-2025-118,S04,-2,-2,8,802
SOC-A7-2025-118,S04,-1,-2,1,100
SOC-A7-2025-118,S04,0,-2,1,100
SOC-A7-2025-118,S04,1,-2,1,100
SOC-A7-2025-118,S04,2,-2,5,501
SOC-A7-2025-118,S04,3,-2,2,200
SOC-A7-2025-118,S04,4,-2,5,501
SOC-A7-2025-118,S04,5,-2,2,201
SOC-A7-2025-118,S04,6,-2,1,100
SOC-A7-2025-118,S04,7,-2,1,100
SOC-A7-2025-118,S04,8,-2,1,100
SOC-A7-2025-118,S04,9,-2,1,100
SOC-A7-2025-118,S04,10,-2,1,100
SOC-A7-2025-118,S04,11,-2,1,100
SOC-A7-2025-118,S04,12,-2,1,100
SOC-A7-2025-118,S04,13,-2,1,100
SOC-A7-2025-118,S04,14,-2,1,100
SOC-A7-2025-118,S04,15,-2,1,100
SOC-A7-2025-118,S04,16,-2,2,201
SOC-A7-2025-118,S04,17,-2,2,200
SOC-A7-2025-118,S04,18,-2,1,100
SOC-A7-2025-118,S04,19,-2,2,201
SOC-A7-2025-118,S04,20,-2,1,100
SOC-A7-2025-118,S04,21,-2,2,201
SOC-A7-2025-118,S04,22,-2,1,100
SOC-A7-2025-118,S04,23,-2,3,302
SOC-A7-2025-118,S04,24,-2,1,100
SOC-A7-2025-118,S04,-24,-1,2,200
SOC-A7-2025-118,S04,-23,-1,3,302
SOC-A7-2025-118,S04,-22,-1,10,1001
SOC-A7-2025-118,S04,-21,-1,2,201
SOC-A7-2025-118,S04,-20,-1,1,100
SOC-A7-2025-118,S04,-19,-1,2,200
SOC-A7-2025-118,S04,-18,-1,1,100
SOC-A7-2025-118,S04,-17,-1,10,1001
SOC-A7-2025-118,S04,-16,-1,1,100
SOC-A7-2025-118,S04,-15,-1,2,200
SOC-A7-2025-118,S04,-14,-1,1,100
SOC-A7-2025-118,S04,-13,-1,2,201
SOC-A7-2025-118,S04,-12,-1,2,201
SOC-A7-2025-118,S04,-11,-1,7,702
SOC-A7-2025-118,S04,-10,-1,7,702
SOC-A7-2025-118,S04,-9,-1,7,701
SOC-A7-2025-118,S04,-8,-1,2,200
SOC-A7-2025-118,S04,-7,-1,1,100
SOC-A7-2025-118,S04,-6,-1,1,100
SOC-A7-2025-118,S04,-5,-1,1,100
SOC-A7-2025-118,S04,-4,-1,1,100
SOC-A7-2025-118,S04,-3,-1,1,100
SOC-A7-2025-118,S04,-2,-1,1,100
SOC-A7-2025-118,S04,-1,-1,1,100
SOC-A7-2025-118,S04,0,-1,5,503
SOC-A7-2025-118,S04,1,-1,1,100
SOC-A7-2025-118,S04,2,-1,5,501
SOC-A7-2025-118,S04,3,-1,1,100
SOC-A7-2025-118,S04,4,-1,1,100
SOC-A7-2025-118,S04,5,-1,2,201
SOC-A7-2025-118,S04,6,-1,1,100
SOC-A7-2025-118,S04,7,-1,11,1101
SOC-A7-2025-118,S04,8,-1,1,100
SOC-A7-2025-118,S04,9,-1,1,100
SOC-A7-2025-118,S04,10,-1,1,100
SOC-A7-2025-118,S04,11,-1,1,100
SOC-A7-2025-118,S04,12,-1,1,100
SOC-A7-2025-118,S04,13,-1,1,100
SOC-A7-2025-118,S04,14,-1,1,100
SOC-A7-2025-118,S04,15,-1,11,1103
SOC-A7-2025-118,S04,16,-1,1,100
SOC-A7-2025-118,S04,17,-1,1,100
SOC-A7-2025-118,S04,18,-1,9,902
SOC-A7-2025-118,S04,19,-1,9,901
SOC-A7-2025-118,S04,20,-1,2,200
SOC-A7-2025-118,S04,21,-1,1,100
SOC-A7-2025-118,S04,22,-1,12,1202
SOC-A7-2025-118,S04,23,-1,1,100
SOC-A7-2025-118,S04,24,-1,9,902
SOC-A7-2025-118,S04,-24,0,3,302
SOC-A7-2025-118,S04,-23,0,3,301
SOC-A7-2025-118,S04,-22,0,10,1001
SOC-A7-2025-118,S04,-21,0,2,201
SOC-A7-2025-118,S04,-20,0,1,100
SOC-A7-2025-118,S04,-19,0,10,1001
SOC-A7-2025-118,S04,-18,0,1,100
SOC-A7-2025-118,S04,-17,0,1,100
SOC-A7-2025-118,S04,-16,0,1,100
SOC-A7-2025-118,S04,-15,0,1,100
SOC-A7-2025-118,S04,-14,0,1,100
SOC-A7-2025-118,S04,-13,0,1,100
SOC-A7-2025-118,S04,-12,0,2,200
SOC-A7-2025-118,S04,-11,0,1,100
SOC-A7-2025-118,S04,-10,0,1,100
SOC-A7-2025-118,S04,-9,0,7,701
SOC-A7-2025-118,S04,-8,0,7,703
SOC-A7-2025-118,S04,-7,0,2,200
SOC-A7-2025-118,S04,-6,0,1,100
SOC-A7-2025-118,S04,-5,0,2,201
SOC-A7-2025-118,S04,-4,0,1,100
SOC-A7-2025-118,S04,-3,0,5,502
SOC-A7-2025-118,S04,-2,0,5,502
SOC-A7-2025-118,S04,-1,0,1,100
SOC-A7-2025-118,S04,0,0,5,503
SOC-A7-2025-118,S04,1,0,1,100
SOC-A7-2025-118,S04,2,0,1,100
SOC-A7-2025-118,S04,3,0,1,100
SOC-A7-2025-118,S04,4,0,1,100
SOC-A7-2025-118,S04,5,0,1,100
SOC-A7-2025-118,S04,6,0,1,100
SOC-A7-2025-118,S04,7,0,1,100
SOC-A7-2025-118,S04,8,0,1,100
SOC-A7-2025-118,S04,9,0,1,100
SOC-A7-2025-118,S04,10,0,1,100
SOC-A7-2025-118,S04,11,0,1,100
SOC-A7-2025-118,S04,12,0,1,100
SOC-A7-2025-118,S04,13,0,2,201
SOC-A7-2025-118,S04,14,0,1,100
SOC-A7-2025-118,S04,15,0,1,100
SOC-A7-2025-118,S04,16,0,1,100
SOC-A7-2025-118,S04,17,0,1,100
SOC-A7-2025-118,S04,18,0,1,100
SOC-A7-2025-118,S04,19,0,9,901
SOC-A7-2025-118,S04,20,0,9,902
SOC-A7-2025-118,S04,21,0,9,901
SOC-A7-2025-118,S04,22,0,1,100
SOC-A7-2025-118,S04,23,0,1,100
SOC-A7-2025-118,S04,24,0,1,100
SOC-A7-2025-118,S04,-24,1,3,302
SOC-A7-2025-118,S04,-23,1,1,100
SOC-A7-2025-118,S04,-22,1,1,100
SOC-A7-2025-118,S04,-21,1,10,1002
SOC-A7-2025-118,S04,-20,1,1,100
SOC-A7-2025-118,S04,-19,1,1,100
SOC-A7-2025-118,S04,-18,1,1,100
SOC-A7-2025-118,S04,-17,1,1,100
SOC-A7-2025-118,S04,-16,1,1,100
SOC-A7-2025-118,S04,-15,1,1,100
SOC-A7-2025-118,S04,-14,1,2,201
SOC-A7-2025-118,S04,-13,1,1,100
SOC-A7-2025-118,S04,-12,1,2,200
SOC-A7-2025-118,S04,-11,1,2,201
SOC-A7-2025-118,S04,-10,1,2,200
SOC-A7-2025-118,S04,-9,1,1,100
SOC-A7-2025-118,S04,-8,1,1,100
SOC-A7-2025-118,S04,-7,1,1,100
SOC-A7-2025-118,S04,-6,1,7,703
SOC-A7-2025-118,S04,-5,1,1,100
SOC-A7-2025-118,S04,-4,1,1,100
SOC-A7-2025-118,S04,-3,1,1,100
SOC-A7-2025-118,S04,-2,1,5,503
SOC-A7-2025-118,S04,-1,1,6,602
SOC-A7-2025-118,S04,0,1,6,601
SOC-A7-2025-118,S04,1,1,1,100
SOC-A7-2025-118,S04,2,1,1,100
SOC-A7-2025-118,S04,3,1,1,100
SOC-A7-2025-118,S04,4,1,1,100
SOC-A7-2025-118,S04,5,1,1,100
SOC-A7-2025-118,S04,6,1,1,100
SOC-A7-2025-118,S04,7,1,1,100
SOC-A7-2025-118,S04,8,1,1,100
SOC-A7-2025-118,S04,9,1,1,100
SOC-A7-2025-118,S04,10,1,1,100
SOC-A7-2025-118,S04,11,1,1,100
SOC-A7-2025-118,S04,12,1,1,100
SOC-A7-2025-118,S04,13,1,1,100
SOC-A7-2025-118,S04,14,1,1,100
SOC-A7-2025-118,S04,15,1,1,100
SOC-A7-2025-118,S04,16,1,1,100
SOC-A7-2025-118,S04,17,1,1,100
SOC-A7-2025-118,S04,18,1,1,100
SOC-A7-2025-118,S04,19,1,9,901
SOC-A7-2025-118,S04,20,1,1,100
SOC-A7-2025-118,S04,21,1,8,801
SOC-A7-2025-118,S04,22,1,1,100
SOC-A7-2025-118,S04,23,1,3,302
SOC-A7-2025-118,S04,24,1,2,201
SOC-A7-2025-118,S04,-24,2,10,1001
SOC-A7-2025-118,S04,-23,2,3,302
SOC-A7-2025-118,S04,-22,2,2,201
SOC-A7-2025-118,S04,-21,2,1,100
SOC-A7-2025-118,S04,-20,2,2,200
SOC-A7-2025-118,S04,-19,2,1,100
SOC-A7-2025-118,S04,-18,2,10,1002
SOC-A7-2025-118,S04,-17,2,1,100
SOC-A7-2025-118,S04,-16,2,1,100
SOC-A7-2025-118,S04,-15,2,1,100
SOC-A7-2025-118,S04,-14,2,2,201
SOC-A7-2025-118,S04,-13,2,1,100
SOC-A7-2025-118,S04,-12,2,1,100
SOC-A7-2025-118,S04,-11,2,11,1102
SOC-A7-2025-118,S04,-10,2,1,100
SOC-A7-2025-118,S04,-9,2,2,200
SOC-A7-2025-118,S04,-8,2,1,100
SOC-A7-2025-118,S04,-7,2,1,100
SOC-A7-2025-118,S04,-6,2,7,703
SOC-A7-2025-118,S04,-5,2,7,701
SOC-A7-2025-118,S04,-4,2,5,501
SOC-A7-2025-118,S04,-3,2,1,100
SOC-A7-2025-118,S04,-2,2,1,100
SOC-A7-2025-118,S04,-1,2,1,100
SOC-A7-2025-118,S04,0,2,5,502
SOC-A7-2025-118,S04,1,2,5,501
SOC-A7-2025-118,S04,2,2,1,100
SOC-A7-2025-118,S04,3,2,2,201
SOC-A7-2025-118,S04,4,2,5,503
SOC-A7-2025-118,S04,5,2,1,100
SOC-A7-2025-118,S04,6,2,1,100
SOC-A7-2025-118,S04,7,2,1,100
SOC-A7-2025-118,S04,8,2,1,100
SOC-A7-2025-118,S04,9,2,1,100
SOC-A7-2025-118,S04,10,2,1,100
SOC-A7-2025-118,S04,11,2,1,100
SOC-A7-2025-118,S04,12,2,1,100
SOC-A7-2025-118,S04,13,2,1,100
SOC-A7-2025-118,S04,14,2,2,201
SOC-A7-2025-118,S04,15,2,2,201
SOC-A7-2025-118,S04,16,2,15,1501
SOC-A7-2025-118,S04,17,2,1,100
SOC-A7-2025-118,S04,18,2,1,100
SOC-A7-2025-118,S04,19,2,1,100
SOC-A7-2025-118,S04,20,2,1,100
SOC-A7-2025-118,S04,21,2,12,1202
SOC-A7-2025-118,S04,22,2,1,100
SOC-A7-2025-118,S04,23,2,1,100
SOC-A7-2025-118,S04,24,2,1,100
SOC-A7-2025-118,S04,-24,3,10,1001
SOC-A7-2025-118,S04,-23,3,3,303
SOC-A7-2025-118,S04,-22,3,2,201
SOC-A7-2025-118,S04,-21,3,2,200
SOC-A7-2025-118,S04,-20,3,1,100
SOC-A7-2025-118,S04,-19,3,10,1001
SOC-A7-2025-118,S04,-18,3,6,601
SOC-A7-2025-118,S04,-17,3,2,201
SOC-A7-2025-118,S04,-16,3,1,100
SOC-A7-2025-118,S04,-15,3,1,100
SOC-A7-2025-118,S04,-14,3,2,200
SOC-A7-2025-118,S04,-13,3,1,100
SOC-A7-2025-118,S04,-12,3,1,100
SOC-A7-2025-118,S04,-11,3,1,100
SOC-A7-2025-118,S04,-10,3,1,100
SOC-A7-2025-118,S04,-9,3,2,201
SOC-A7-2025-118,S04,-8,3,2,201
SOC-A7-2025-118,S04,-7,3,1,100
SOC-A7-2025-118,S04,-6,3,1,100
SOC-A7-2025-118,S04,-5,3,1,100
SOC-A7-2025-118,S04,-4,3,7,703
SOC-A7-2025-118,S04,-3,3,7,703
SOC-A7-2025-118,S04,-2,3,5,502
SOC-A7-2025-118,S04,-1,3,1,100
SOC-A7-2025-118,S04,0,3,1,100
SOC-A7-2025-118,S04,1,3,1,100
SOC-A7-2025-118,S04,2,3,11,1101
SOC-A7-2025-118,S04,3,3,1,100
SOC-A7-2025-118,S04,4,3,1,100
SOC-A7-2025-118,S04,5,3,1,100
SOC-A7-2025-118,S04,6,3,1,100
SOC-A7-2025-118,S04,7,3,1,100
SOC-A7-2025-118,S04,8,3,1,100
SOC-A7-2025-118,S04,9,3,1,100
SOC-A7-2025-118,S04,10,3,1,100
SOC-A7-2025-118,S04,11,3,1,100
SOC-A7-2025-118,S04,12,3,1,100
SOC-A7-2025-118,S04,13,3,1,100
SOC-A7-2025-118,S04,14,3,1,100
SOC-A7-2025-118,S04,15,3,2,200
SOC-A7-2025-118,S04,16,3,1,100
SOC-A7-2025-118,S04,17,3,1,100
SOC-A7-2025-118,S04,18,3,2,201
SOC-A7-2025-118,S04,19,3,1,100
SOC-A7-2025-118,S04,20,3,1,100
SOC-A7-2025-118,S04,21,3,1,100
SOC-A7-2025-118,S04,22,3,1,100
SOC-A7-2025-118,S04,23,3,1,100
SOC-A7-2025-118,S04,24,3,1,100
SOC-A7-2025-118,S04,-23,4,3,302
SOC-A7-2025-118,S04,-22,4,1,100
SOC-A7-2025-118,S04,-21,4,1,100
SOC-A7-2025-118,S04,-20,4,1,100
SOC-A7-2025-118,S04,-19,4,2,201
SOC-A7-2025-118,S04,-18,4,2,201
SOC-A7-2025-118,S04,-17,4,1,100
SOC-A7-2025-118,S04,-16,4,1,100
SOC-A7-2025-118,S04,-15,4,1,100
SOC-A7-2025-118,S04,-14,4,2,201
SOC-A7-2025-118,S04,-13,4,1,100
SOC-A7-2025-118,S04,-12,4,2,201
SOC-A7-2025-118,S04,-11,4,1,100
SOC-A7-2025-118,S04,-10,4,1,100
SOC-A7-2025-118,S04,-9,4,6,602
SOC-A7-2025-118,S04,-8,4,1,100
SOC-A7-2025-118,S04,-7,4,1,100
SOC-A7-2025-118,S04,-6,4,1,100
SOC-A7-2025-118,S04,-5,4,1,100
SOC-A7-2025-118,S04,-4,4,8,801
SOC-A7-2025-118,S04,-3,4,1,100
SOC-A7-2025-118,S04,-2,4,7,702
SOC-A7-2025-118,S04,-1,4,5,503
SOC-A7-2025-118,S04,0,4,6,603
SOC-A7-2025-118,S04,1,4,5,503
SOC-A7-2025-118,S04,2,4,1,100
SOC-A7-2025-118,S04,3,4,1,100
SOC-A7-2025-118,S04,4,4,1,100
SOC-A7-2025-118,S04,5,4,1,100
SOC-A7-2025-118,S04,6,4,1,100
SOC-A7-2025-118,S04,7,4,1,100
SOC-A7-2025-118,S04,8,4,2,200
SOC-A7-2025-118,S04,9,4,1,100
SOC-A7-2025-118,S04,10,4,2,200
SOC-A7-2025-118,S04,11,4,1,100
SOC-A7-2025-118,S04,12,4,9,902
SOC-A7-2025-118,S04,13,4,2,201
SOC-A7-2025-118,S04,14,4,1,100
SOC-A7-2025-118,S04,15,4,1,100
SOC-A7-2025-118,S04,16,4,1,100
SOC-A7-2025-118,S04,17,4,1,100
SOC-A7-2025-118,S04,18,4,6,603
SOC-A7-2025-118,S04,19,4,9,902
SOC-A7-2025-118,S04,20,4,1,100
SOC-A7-2025-118,S04,21,4,1,100
SOC-A7-2025-118,S04,22,4,1,100
SOC-A7-2025-118,S04,23,4,1,100
SOC-A7-2025-118,S04,-23,5,2,201
SOC-A7-2025-118,S04,-22,5,1,100
SOC-A7-2025-118,S04,-21,5,1,100
SOC-A7-2025-118,S04,-20,5,1,100
SOC-A7-2025-118,S04,-19,5,1,100
SOC-A7-2025-118,S04,-18,5,1,100
SOC-A7-2025-118,S04,-17,5,1,100
SOC-A7-2025-118,S04,-16,5,1,100
SOC-A7-2025-118,S04,-15,5,2,200
SOC-A7-2025-118,S04,-14,5,1,100
SOC-A7-2025-118,S04,-13,5,1,100
SOC-A7-2025-118,S04,-12,5,1,100
SOC-A7-2025-118,S04,-11,5,1,100
SOC-A7-2025-118,S04,-10,5,1,100
SOC-A7-2025-118,S04,-9,5,2,201
SOC-A7-2025-118,S04,-8,5,1,100
SOC-A7-2025-118,S04,-7,5,1,100
SOC-A7-2025-118,S04,-6,5,1,100
SOC-A7-2025-118,S04,-5,5,1,100
SOC-A7-2025-118,S04,-4,5,1,100
SOC-A7-2025-118,S04,-3,5,2,201
SOC-A7-2025-118,S04,-2,5,8,802
SOC-A7-2025-118,S04,-1,5,7,702
SOC-A7-2025-118,S04,0,5,7,702
SOC-A7-2025-118,S04,1,5,7,701
SOC-A7-2025-118,S04,2,5,1,100
SOC-A7-2025-118,S04,3,5,1,100
SOC-A7-2025-118,S04,4,5,1,100
SOC-A7-2025-118,S04,5,5,1,100
SOC-A7-2025-118,S04,6,5,1,100
SOC-A7-2025-118,S04,7,5,1,100
SOC-A7-2025-118,S04,8,5,1,100
SOC-A7-2025-118,S04,9,5,1,100
SOC-A7-2025-118,S04,10,5,2,200
SOC-A7-2025-118,S04,11,5,1,100
SOC-A7-2025-118,S04,12,5,1,100
SOC-A7-2025-118,S04,13,5,1,100
SOC-A7-2025-118,S04,14,5,9,902
SOC-A7-2025-118,S04,15,5,1,100
SOC-A7-2025-118,S04,16,5,6,601
SOC-A7-2025-118,S04,17,5,9,902
SOC-A7-2025-118,S04,18,5,1,100
SOC-A7-2025-118,S04,19,5,1,100
SOC-A7-2025-118,S04,20,5,8,802
SOC-A7-2025-118,S04,21,5,12,1201
SOC-A7-2025-118,S04,22,5,1,100
SOC-A7-2025-118,S04,23,5,3,303
SOC-A7-2025-118,S04,-23,6,1,100
SOC-A7-2025-118,S04,-22,6,1,100
SOC-A7-2025-118,S04,-21,6,1,100
SOC-A7-2025-118,S04,-20,6,2,201
SOC-A7-2025-118,S04,-19,6,1,100
SOC-A7-2025-118,S04,-18,6,1,100
SOC-A7-2025-118,S04,-17,6,1,100
SOC-A7-2025-118,S04,-16,6,1,100
SOC-A7-2025-118,S04,-15,6,2,201
SOC-A7-2025-118,S04,-14,6,1,100
SOC-A7-2025-118,S04,-13,6,1,100
SOC-A7-2025-118,S04,-12,6,1,100
SOC-A7-2025-118,S04,-11,6,2,200
SOC-A7-2025-118,S04,-10,6,2,200
SOC-A7-2025-118,S04,-9,6,1,100
SOC-A7-2025-118,S04,-8,6,2,200
SOC-A7-2025-118,S04,-7,6,1,100
SOC-A7-2025-118,S04,-6,6,1,100
SOC-A7-2025-118,S04,-5,6,2,200
SOC-A7-2025-118,S04,-4,6,1,100
SOC-A7-2025-118,S04,-3,6,1,100
SOC-A7-2025-118,S04,-2,6,1,100
SOC-A7-2025-118,S04,-1,6,1,100
SOC-A7-2025-118,S04,0,6,2,201
SOC-A7-2025-118,S04,1,6,7,701
SOC-A7-2025-118,S04,2,6,7,703
SOC-A7-2025-118,S04,3,6,1,100
SOC-A7-2025-118,S04,4,6,1,100
SOC-A7-2025-118,S04,5,6,6,603
SOC-A7-2025-118,S04,6,6,6,602
SOC-A7-2025-118,S04,7,6,1,100
SOC-A7-2025-118,S04,8,6,1,100
SOC-A7-2025-118,S04,9,6,11,1101
SOC-A7-2025-118,S04,10,6,2,201
SOC-A7-2025-118,S04,11,6,1,100
SOC-A7-2025-118,S04,12,6,1,100
SOC-A7-2025-118,S04,13,6,1,100
SOC-A7-2025-118,S04,14,6,1,100
SOC-A7-2025-118,S04,15,6,1,100
SOC-A7-2025-118,S04,16,6,1,100
SOC-A7-2025-118,S04,17,6,1,100
SOC-A7-2025-118,S04,18,6,1,100
SOC-A7-2025-118,S04,19,6,1,100
SOC-A7-2025-118,S04,20,6,1,100
SOC-A7-2025-118,S04,21,6,1,100
SOC-A7-2025-118,S04,22,6,2,200
SOC-A7-2025-118,S04,23,6,9,901
SOC-A7-2025-118,S04,-23,7,10,1001
SOC-A7-2025-118,S04,-22,7,2,201
SOC-A7-2025-118,S04,-21,7,1,100
SOC-A7-2025-118,S04,-20,7,2,200
SOC-A7-2025-118,S04,-19,7,1,100
SOC-A7-2025-118,S04,-18,7,1,100
SOC-A7-2025-118,S04,-17,7,1,100
SOC-A7-2025-118,S04,-16,7,1,100
SOC-A7-2025-118,S04,-15,7,1,100
SOC-A7-2025-118,S04,-14,7,1,100
SOC-A7-2025-118,S04,-13,7,1,100
SOC-A7-2025-118,S04,-12,7,15,1502
SOC-A7-2025-118,S04,-11,7,1,100
SOC-A7-2025-118,S04,-10,7,1,100
SOC-A7-2025-118,S04,-9,7,2,200
SOC-A7-2025-118,S04,-8,7,1,100
SOC-A7-2025-118,S04,-7,7,1,100
SOC-A7-2025-118,S04,-6,7,1,100
SOC-A7-2025-118,S04,-5,7,6,603
SOC-A7-2025-118,S04,-4,7,8,801
SOC-A7-2025-118,S04,-3,7,1,100
SOC-A7-2025-118,S04,-2,7,1,100
SOC-A7-2025-118,S04,-1,7,6,602
SOC-A7-2025-118,S04,0,7,1,100
SOC-A7-2025-118,S04,1,7,1,100
SOC-A7-2025-118,S04,2,7,1,100
SOC-A7-2025-118,S04,3,7,7,703
SOC-A7-2025-118,S04,4,7,7,701
SOC-A7-2025-118,S04,5,7,1,100
SOC-A7-2025-118,S04,6,7,1,100
SOC-A7-2025-118,S04,7,7,1,100
SOC-A7-2025-118,S04,8,7,2,201
SOC-A7-2025-118,S04,9,7,1,100
SOC-A7-2025-118,S04,10,7,1,100
SOC-A7-2025-118,S04,11,7,1,100
SOC-A7-2025-118,S04,12,7,1,100
SOC-A7-2025-118,S04,13,7,1,100
SOC-A7-2025-118,S04,14,7,2,201
SOC-A7-2025-118,S04,15,7,2,200
SOC-A7-2025-118,S04,16,7,1,100
SOC-A7-2025-118,S04,17,7,1,100
SOC-A7-2025-118,S04,18,7,1,100
SOC-A7-2025-118,S04,19,7,9,901
SOC-A7-2025-118,S04,20,7,1,100
SOC-A7-2025-118,S04,21,7,1,100
SOC-A7-2025-118,S04,22,7,3,303
SOC-A7-2025-118,S04,23,7,9,902
SOC-A7-2025-118,S04,-22,8,2,201
SOC-A7-2025-118,S04,-21,8,1,100
SOC-A7-2025-118,S04,-20,8,1,100
SOC-A7-2025-118,S04,-19,8,2,201
SOC-A7-2025-118,S04,-18,8,2,201
SOC-A7-2025-118,S04,-17,8,2,200
SOC-A7-2025-118,S04,-16,8,1,100
SOC-A7-2025-118,S04,-15,8,1,100
SOC-A7-2025-118,S04,-14,8,2,200
SOC-A7-2025-118,S04,-13,8,1,100
SOC-A7-2025-118,S04,-12,8,1,100
SOC-A7-2025-118,S04,-11,8,1,100
SOC-A7-2025-118,S04,-10,8,1,100
SOC-A7-2025-118,S04,-9,8,1,100
SOC-A7-2025-118,S04,-8,8,1,100
SOC-A7-2025-118,S04,-7,8,1,100
SOC-A7-2025-118,S04,-6,8,1,100
SOC-A7-2025-118,S04,-5,8,8,801
SOC-A7-2025-118,S04,-4,8,1,100
SOC-A7-2025-118,S04,-3,8,1,100
SOC-A7-2025-118,S04,-2,8,1,100
SOC-A7-2025-118,S04,-1,8,11,1101
SOC-A7-2025-118,S04,0,8,1,100
SOC-A7-2025-118,S04,1,8,1,100
SOC-A7-2025-118,S04,2,8,1,100
SOC-A7-2025-118,S04,3,8,1,100
SOC-A7-2025-118,S04,4,8,7,701
SOC-A7-2025-118,S04,5,8,7,701
SOC-A7-2025-118,S04,6,8,1,100
SOC-A7-2025-118,S04,7,8,1,100
SOC-A7-2025-118,S04,8,8,1,100
SOC-A7-2025-118,S04,9,8,1,100
SOC-A7-2025-118,S04,10,8,1,100
SOC-A7-2025-118,S04,11,8,1,100
SOC-A7-2025-118,S04,12,8,1,100
SOC-A7-2025-118,S04,13,8,1,100
SOC-A7-2025-118,S04,14,8,1,100
SOC-A7-2025-118,S04,15,8,1,100
SOC-A7-2025-118,S04,16,8,1,100
SOC-A7-2025-118,S04,17,8,1,100
SOC-A7-2025-118,S04,18,8,1,100
SOC-A7-2025-118,S04,19,8,15,1501
SOC-A7-2025-118,S04,20,8,1,100
SOC-A7-2025-118,S04,21,8,1,100
SOC-A7-2025-118,S04,22,8,3,303
SOC-A7-2025-118,S04,-22,9,1,100
SOC-A7-2025-118,S04,-21,9,12,1202
SOC-A7-2025-118,S04,-20,9,1,100
SOC-A7-2025-118,S04,-19,9,1,100
SOC-A7-2025-118,S04,-18,9,1,100
SOC-A7-2025-118,S04,-17,9,1,100
SOC-A7-2025-118,S04,-16,9,1,100
SOC-A7-2025-118,S04,-15,9,8,801
SOC-A7-2025-118,S04,-14,9,1,100
SOC-A7-2025-118,S04,-13,9,1,100
SOC-A7-2025-118,S04,-12,9,1,100
SOC-A7-2025-118,S04,-11,9,2,201
SOC-A7-2025-118,S04,-10,9,1,100
SOC-A7-2025-118,S04,-9,9,1,100
SOC-A7-2025-118,S04,-8,9,1,100
SOC-A7-2025-118,S04,-7,9,1,100
SOC-A7-2025-118,S04,-6,9,1,100
SOC-A7-2025-118,S04,-5,9,2,200
SOC-A7-2025-118,S04,-4,9,1,100
SOC-A7-2025-118,S04,-3,9,1,100
SOC-A7-2025-118,S04,-2,9,8,802
SOC-A7-2025-118,S04,-1,9,1,100
SOC-A7-2025-118,S04,0,9,1,100
SOC-A7-2025-118,S04,1,9,1,100
SOC-A7-2025-118,S04,2,9,1,100
SOC-A7-2025-118,S04,3,9,1,100
SOC-A7-2025-118,S04,4,9,1,100
SOC-A7-2025-118,S04,5,9,1,100
SOC-A7-2025-118,S04,6,9,7,703
SOC-A7-2025-118,S04,7,9,7,703
SOC-A7-2025-118,S04,8,9,1,100
SOC-A7-2025-118,S04,9,9,1,100
SOC-A7-2025-118,S04,10,9,1,100
SOC-A7-2025-118,S04,11,9,1,100
SOC-A7-2025-118,S04,12,9,1,100
SOC-A7-2025-118,S04,13,9,9,901
SOC-A7-2025-118,S04,14,9,1,100
SOC-A7-2025-118,S04,15,9,1,100
SOC-A7-2025-118,S04,16,9,9,901
SOC-A7-2025-118,S04,17,9,1,100
SOC-A7-2025-118,S04,18,9,9,902
SOC-A7-2025-118,S04,19,9,9,901
SOC-A7-2025-118,S04,20,9,9,902
SOC-A7-2025-118,S04,21,9,1,100
SOC-A7-2025-118,S04,22,9,6,601
SOC-A7-2025-118,S04,-22,10,3,302
SOC-A7-2025-118,S04,-21,10,1,100
SOC-A7-2025-118,S04,-20,10,1,100
SOC-A7-2025-118,S04,-19,10,1,100
SOC-A7-2025-118,S04,-18,10,1,100
SOC-A7-2025-118,S04,-17,10,1,100
SOC-A7-2025-118,S04,-16,10,1,100
SOC-A7-2025-118,S04,-15,10,2,200
SOC-A7-2025-118,S04,-14,10,1,100
SOC-A7-2025-118,S04,-13,10,1,100
SOC-A7-2025-118,S04,-12,10,1,100
SOC-A7-2025-118,S04,-11,10,1,100
SOC-A7-2025-118,S04,-10,10,1,100
SOC-A7-2025-118,S04,-9,10,1,100
SOC-A7-2025-118,S04,-8,10,1,100
SOC-A7-2025-118,S04,-7,10,6,601
SOC-A7-2025-118,S04,-6,10,1,100
SOC-A7-2025-118,S04,-5,10,1,100
SOC-A7-2025-118,S04,-4,10,1,100
SOC-A7-2025-118,S04,-3,10,1,100
SOC-A7-2025-118,S04,-2,10,1,100
SOC-A7-2025-118,S04,-1,10,2,200
SOC-A7-2025-118,S04,0,10,1,100
SOC-A7-2025-118,S04,1,10,1,100
SOC-A7-2025-118,S04,2,10,1,100
SOC-A7-2025-118,S04,3,10,1,100
SOC-A7-2025-118,S04,4,10,1,100
SOC-A7-2025-118,S04,5,10,1,100
SOC-A7-2025-118,S04,6,10,1,100
SOC-A7-2025-118,S04,7,10,1,100
SOC-A7-2025-118,S04,8,10,7,702
SOC-A7-2025-118,S04,9,10,7,702
SOC-A7-2025-118,S04,10,10,9,902
SOC-A7-2025-118,S04,11,10,1,100
SOC-A7-2025-118,S04,12,10,1,100
