LOT,WFR,X,Y,HBIN,SBIN,TST_A,TST_B
HVM-0982,W01,2,48,1,10,1.2802,0.9520
HVM-0982,W01,3,48,1,10,1.2727,0.9874
HVM-0982,W01,4,48,1,10,1.2834,0.9390
HVM-0982,W01,5,48,1,10,1.2779,0.9292
HVM-0982,W01,6,48,1,10,1.2702,0.9385
HVM-0982,W01,7,48,1,10,1.2906,0.9129
HVM-0982,W01,8,48,1,10,1.2953,0.9458
HVM-0982,W01,9,48,1,10,1.2486,0.9693
HVM-0982,W01,10,48,1,10,1.3093,0.9227
HVM-0982,W01,11,48,1,10,1.3022,0.9349
HVM-0982,W01,12,48,1,10,1.2672,0.9595
HVM-0982,W01,13,48,1,10,1.2962,0.9510
HVM-0982,W01,14,48,1,10,1.2656,0.9579
HVM-0982,W01,15,48,1,10,1.3073,0.9693
HVM-0982,W01,16,48,1,10,1.3224,0.9114
HVM-0982,W01,17,48,1,10,1.3125,0.9471
HVM-0982,W01,18,48,1,10,1.3380,0.9329
HVM-0982,W01,19,48,1,10,1.3443,0.9246
HVM-0982,W01,20,48,1,10,1.3304,0.9087
HVM-0982,W01,21,48,1,10,1.3086,0.8981
HVM-0982,W01,22,48,1,10,1.2946,0.9770
HVM-0982,W01,23,48,1,10,1.3695,0.9340
HVM-0982,W01,24,48,1,10,1.3421,0.9319
HVM-0982,W01,25,48,1,10,1.3544,0.9792
HVM-0982,W01,26,48,1,10,1.3259,1.0056
HVM-0982,W01,27,48,1,10,1.3960,0.9757
HVM-0982,W01,28,48,1,10,1.3304,0.9650
HVM-0982,W01,29,48,1,10,1.3843,0.9621
HVM-0982,W01,30,48,1,10,1.3180,1.0152
HVM-0982,W01,31,48,2,21,1.3009,0.9484
HVM-0982,W01,32,48,1,10,1.3651,0.9739
HVM-0982,W01,-31,49,1,10,1.1957,1.0238
HVM-0982,W01,-30,49,1,10,1.1934,0.9767
HVM-0982,W01,-29,49,2,21,1.2164,0.9825
HVM-0982,W01,-28,49,1,10,1.2059,0.9502
HVM-0982,W01,-27,49,1,10,1.1729,0.9465
HVM-0982,W01,-26,49,1,10,1.2275,0.9802
HVM-0982,W01,-25,49,1,10,1.1933,0.9477
HVM-0982,W01,-24,49,1,10,1.1776,0.9385
HVM-0982,W01,-23,49,1,10,1.1975,0.9993
HVM-0982,W01,-22,49,1,10,1.1651,0.9900
HVM-0982,W01,-21,49,1,10,1.1700,0.9598
HVM-0982,W01,-20,49,1,10,1.2182,0.9245
HVM-0982,W01,-19,49,1,10,1.2008,0.9253
HVM-0982,W01,-18,49,1,10,1.2118,0.8880
HVM-0982,W01,-17,49,1,10,1.2251,0.9650
HVM-0982,W01,-16,49,1,10,1.2396,0.9504
HVM-0982,W01,-15,49,1,10,1.2130,0.9695
HVM-0982,W01,-14,49,1,10,1.2125,0.9773
HVM-0982,W01,-13,49,3,20,1.2248,0.9550
HVM-0982,W01,-12,49,1,10,1.2488,0.9515
HVM-0982,W01,-11,49,1,10,1.2378,0.9178
HVM-0982,W01,-10,49,1,10,1.2206,0.9286
HVM-0982,W01,-9,49,1,10,1.2350,0.9373
HVM-0982,W01,-8,49,1,10,1.2441,0.9129
HVM-0982,W01,-7,49,1,10,1.2472,0.9435
HVM-0982,W01,-6,49,1,10,1.2435,0.9491
HVM-0982,W01,-5,49,1,10,1.2931,0.9275
HVM-0982,W01,-4,49,1,10,1.3236,0.9424
HVM-0982,W01,-3,49,1,10,1.2546,0.9309
HVM-0982,W01,-2,49,1,10,1.2416,0.9289
HVM-0982,W01,-1,49,2,31,1.3202,0.9337
HVM-0982,W01,0,49,1,10,1.3052,0.9246
HVM-0982,W01,1,49,1,10,1.2695,0.9536
HVM-0982,W01,2,49,1,10,1.2704,0.9370
HVM-0982,W01,3,49,1,10,1.2634,0.9555
HVM-0982,W01,4,49,1,10,1.2376,0.9633
HVM-0982,W01,5,49,2,31,1.2647,0.9323
HVM-0982,W01,6,49,1,10,1.2879,0.9817
HVM-0982,W01,7,49,1,10,1.3062,0.9464
HVM-0982,W01,8,49,1,10,1.2604,0.9596
HVM-0982,W01,9,49,1,10,1.3085,0.9423
HVM-0982,W01,10,49,1,10,1.3125,0.9429
HVM-0982,W01,11,49,1,10,1.2847,0.9446
HVM-0982,W01,12,49,1,10,1.2861,0.9449
HVM-0982,W01,13,49,4,20,1.2929,0.9603
HVM-0982,W01,14,49,1,10,1.2911,0.9485
HVM-0982,W01,15,49,1,10,1.3390,0.9320
HVM-0982,W01,16,49,1,10,1.3390,0.9435
HVM-0982,W01,17,49,1,10,1.3182,0.9541
HVM-0982,W01,18,49,1,10,1.3013,0.9483
HVM-0982,W01,19,49,1,10,1.2981,0.9734
HVM-0982,W01,20,49,1,10,1.3456,0.9676
HVM-0982,W01,21,49,1,10,1.3387,0.9399
HVM-0982,W01,22,49,1,10,1.3432,0.9526
HVM-0982,W01,23,49,1,10,1.3491,0.9721
HVM-0982,W01,24,49,1,10,1.3469,0.9378
HVM-0982,W01,25,49,1,10,1.3250,0.9105
HVM-0982,W01,26,49,1,10,1.3449,0.9395
HVM-0982,W01,27,49,1,10,1.3682,0.9841
HVM-0982,W01,28,49,2,20,1.4033,0.9663
HVM-0982,W01,29,49,1,10,1.3686,0.9811
HVM-0982,W01,30,49,2,21,1.3678,1.0273
HVM-0982,W01,31,49,4,21,1.3470,0.9635
HVM-0982,W01,-30,50,2,20,1.1592,0.9760
HVM-0982,W01,-29,50,1,10,1.1587,0.9493
HVM-0982,W01,-28,50,1,10,1.2291,0.9728
HVM-0982,W01,-27,50,3,20,1.1606,0.9702
HVM-0982,W01,-26,50,1,10,1.2142,0.9285
HVM-0982,W01,-25,50,1,10,1.2063,0.9175
HVM-0982,W01,-24,50,1,10,1.1734,0.9778
HVM-0982,W01,-23,50,1,10,1.2067,0.9587
HVM-0982,W01,-22,50,1,10,1.2384,0.9617
HVM-0982,W01,-21,50,1,10,1.2124,0.9274
HVM-0982,W01,-20,50,1,10,1.2082,0.9729
HVM-0982,W01,-19,50,1,10,1.2245,0.9355
HVM-0982,W01,-18,50,1,10,1.2144,0.9379
HVM-0982,W01,-17,50,1,10,1.2092,0.9705
HVM-0982,W01,-16,50,2,30,1.2967,0.9497
HVM-0982,W01,-15,50,1,10,1.2210,0.9391
HVM-0982,W01,-14,50,1,10,1.2308,0.9383
HVM-0982,W01,-13,50,1,10,1.2647,0.9273
HVM-0982,W01,-12,50,1,10,1.2674,0.9572
HVM-0982,W01,-11,50,1,10,1.3291,0.9398
HVM-0982,W01,-10,50,1,10,1.2574,0.9567
HVM-0982,W01,-9,50,1,10,1.2952,0.9972
HVM-0982,W01,-8,50,1,10,1.2347,0.9760
HVM-0982,W01,-7,50,1,10,1.2376,0.9511
HVM-0982,W01,-6,50,1,10,1.2163,0.9677
HVM-0982,W01,-5,50,1,10,1.3114,0.9355
HVM-0982,W01,-4,50,1,10,1.2618,0.9321
HVM-0982,W01,-3,50,1,10,1.3094,0.8946
HVM-0982,W01,-2,50,1,10,1.2688,0.9383
HVM-0982,W01,-1,50,1,10,1.2683,0.9716
HVM-0982,W01,0,50,1,10,1.2641,0.9157
HVM-0982,W01,1,50,1,10,1.3015,0.8870
HVM-0982,W01,2,50,1,10,1.2942,0.9060
HVM-0982,W01,3,50,2,20,1.2556,0.9441
HVM-0982,W01,4,50,1,10,1.3548,0.9311
HVM-0982,W01,5,50,1,10,1.2923,0.8710
HVM-0982,W01,6,50,1,10,1.3028,0.8774
HVM-0982,W01,7,50,1,10,1.3070,0.9486
HVM-0982,W01,8,50,1,10,1.2724,0.9558
HVM-0982,W01,9,50,1,10,1.3369,0.9556
HVM-0982,W01,10,50,1,10,1.2757,0.9403
HVM-0982,W01,11,50,1,10,1.2955,0.9431
HVM-0982,W01,12,50,1,10,1.3482,0.9679
HVM-0982,W01,13,50,1,10,1.3277,0.9737
HVM-0982,W01,14,50,1,10,1.3315,0.9519
HVM-0982,W01,15,50,1,10,1.2800,0.9590
HVM-0982,W01,16,50,1,10,1.3407,0.9198
HVM-0982,W01,17,50,1,10,1.2887,0.9261
HVM-0982,W01,18,50,1,10,1.3386,0.9512
HVM-0982,W01,19,50,1,10,1.3563,0.9963
HVM-0982,W01,20,50,1,10,1.3234,1.0035
HVM-0982,W01,21,50,1,10,1.3328,0.9596
HVM-0982,W01,22,50,1,10,1.3786,0.9350
HVM-0982,W01,23,50,1,10,1.3278,0.9344
HVM-0982,W01,24,50,1,10,1.3442,0.9364
HVM-0982,W01,25,50,2,20,1.3635,0.9223
HVM-0982,W01,26,50,1,10,1.3539,0.9820
HVM-0982,W01,27,50,2,30,1.3343,0.9846
HVM-0982,W01,28,50,1,10,1.3629,0.9817
HVM-0982,W01,29,50,1,10,1.3440,0.9759
HVM-0982,W01,30,50,1,10,1.3861,0.9581
HVM-0982,W01,-29,51,2,31,1.1910,0.9986
HVM-0982,W01,-28,51,1,10,1.2007,0.9854
HVM-0982,W01,-27,51,1,10,1.2060,0.9795
HVM-0982,W01,-26,51,4,30,1.1639,0.9643
HVM-0982,W01,-25,51,1,10,1.2095,0.9277
HVM-0982,W01,-24,51,1,10,1.1972,0.9803
HVM-0982,W01,-23,51,1,10,1.2261,0.9562
HVM-0982,W01,-22,51,2,21,1.1862,0.9198
HVM-0982,W01,-21,51,1,10,1.1921,0.9655
HVM-0982,W01,-20,51,1,10,1.1783,0.9215
HVM-0982,W01,-19,51,1,10,1.2002,0.9727
HVM-0982,W01,-18,51,1,10,1.2271,0.9306
HVM-0982,W01,-17,51,1,10,1.1960,0.9387
HVM-0982,W01,-16,51,1,10,1.2198,0.9493
HVM-0982,W01,-15,51,1,10,1.2053,0.9214
HVM-0982,W01,-14,51,1,10,1.2343,0.9251
HVM-0982,W01,-13,51,1,10,1.2478,0.9002
HVM-0982,W01,-12,51,1,10,1.2241,0.9441
HVM-0982,W01,-11,51,1,10,1.2448,0.9327
HVM-0982,W01,-10,51,1,10,1.2674,0.9564
HVM-0982,W01,-9,51,1,10,1.2279,0.9165
HVM-0982,W01,-8,51,1,10,1.2540,0.9427
HVM-0982,W01,-7,51,1,10,1.2732,0.9360
HVM-0982,W01,-6,51,1,10,1.2322,0.9572
HVM-0982,W01,-5,51,1,10,1.2484,0.9624
HVM-0982,W01,-4,51,1,10,1.2486,0.9264
HVM-0982,W01,-3,51,1,10,1.2879,0.9678
HVM-0982,W01,-2,51,1,10,1.3024,0.9934
HVM-0982,W01,-1,51,1,10,1.2510,0.9661
HVM-0982,W01,0,51,1,10,1.2837,0.9083
HVM-0982,W01,1,51,1,10,1.2588,0.9680
HVM-0982,W01,2,51,1,10,1.2982,0.9665
HVM-0982,W01,3,51,1,10,1.3159,0.9966
HVM-0982,W01,4,51,2,31,1.3111,0.9347
HVM-0982,W01,5,51,1,10,1.2820,0.9971
HVM-0982,W01,6,51,1,10,1.2952,0.9831
HVM-0982,W01,7,51,1,10,1.3177,0.9587
HVM-0982,W01,8,51,1,10,1.2701,0.9398
HVM-0982,W01,9,51,1,10,1.2700,0.9531
HVM-0982,W01,10,51,1,10,1.3021,0.9512
HVM-0982,W01,11,51,1,10,1.3147,0.9693
HVM-0982,W01,12,51,2,30,1.2870,0.9226
HVM-0982,W01,13,51,1,10,1.3017,0.9186
HVM-0982,W01,14,51,1,10,1.3489,0.9791
HVM-0982,W01,15,51,1,10,1.3060,0.9728
HVM-0982,W01,16,51,1,10,1.3438,0.9396
HVM-0982,W01,17,51,1,10,1.3244,1.0047
HVM-0982,W01,18,51,1,10,1.3499,0.9567
HVM-0982,W01,19,51,1,10,1.2997,0.9410
HVM-0982,W01,20,51,1,10,1.3279,0.9400
HVM-0982,W01,21,51,1,10,1.3389,0.9391
HVM-0982,W01,22,51,1,10,1.3381,0.9825
HVM-0982,W01,23,51,1,10,1.3277,0.9513
HVM-0982,W01,24,51,1,10,1.3806,0.9133
HVM-0982,W01,25,51,1,10,1.3518,0.9761
HVM-0982,W01,26,51,3,30,1.3305,0.9401
HVM-0982,W01,27,51,2,20,1.3172,0.9024
HVM-0982,W01,28,51,1,10,1.3306,0.9640
HVM-0982,W01,29,51,1,10,1.3299,0.9902
HVM-0982,W01,-28,52,1,10,1.1677,0.9659
HVM-0982,W01,-27,52,1,10,1.1391,0.9714
HVM-0982,W01,-26,52,3,20,1.1780,0.9640
HVM-0982,W01,-25,52,1,10,1.2460,0.9817
HVM-0982,W01,-24,52,4,20,1.1951,0.9401
HVM-0982,W01,-23,52,1,10,1.2365,0.9325
HVM-0982,W01,-22,52,1,10,1.1944,0.9759
HVM-0982,W01,-21,52,1,10,1.1937,0.9776
HVM-0982,W01,-20,52,1,10,1.1973,0.9313
HVM-0982,W01,-19,52,1,10,1.2426,0.9238
HVM-0982,W01,-18,52,1,10,1.2210,0.9274
HVM-0982,W01,-17,52,1,10,1.2322,0.9366
HVM-0982,W01,-16,52,1,10,1.2226,0.9641
HVM-0982,W01,-15,52,1,10,1.2226,0.9304
HVM-0982,W01,-14,52,1,10,1.2432,0.9843
HVM-0982,W01,-13,52,1,10,1.2256,0.9491
HVM-0982,W01,-12,52,1,10,1.2155,0.9268
HVM-0982,W01,-11,52,1,10,1.2146,0.9803
HVM-0982,W01,-10,52,1,10,1.2850,0.9412
HVM-0982,W01,-9,52,1,10,1.2422,0.9733
HVM-0982,W01,-8,52,1,10,1.2367,0.9740
HVM-0982,W01,-7,52,1,10,1.2392,0.9595
HVM-0982,W01,-6,52,1,10,1.2342,0.9595
HVM-0982,W01,-5,52,1,10,1.2870,0.9359
HVM-0982,W01,-4,52,1,10,1.2699,0.9557
HVM-0982,W01,-3,52,1,10,1.2631,0.9385
HVM-0982,W01,-2,52,1,10,1.3001,0.9239
HVM-0982,W01,-1,52,1,10,1.2859,0.9772
HVM-0982,W01,0,52,1,10,1.2825,0.9251
HVM-0982,W01,1,52,1,10,1.2366,0.9662
HVM-0982,W01,2,52,1,10,1.2803,0.9563
HVM-0982,W01,3,52,1,10,1.3159,0.9287
HVM-0982,W01,4,52,1,10,1.2524,0.9256
HVM-0982,W01,5,52,1,10,1.3037,0.9201
HVM-0982,W01,6,52,1,10,1.2936,0.9367
HVM-0982,W01,7,52,1,10,1.3047,0.9778
HVM-0982,W01,8,52,1,10,1.3001,0.8963
HVM-0982,W01,9,52,1,10,1.2734,0.9752
HVM-0982,W01,10,52,3,20,1.2983,0.9600
HVM-0982,W01,11,52,1,10,1.3335,0.9270
HVM-0982,W01,12,52,1,10,1.2940,0.9405
HVM-0982,W01,13,52,2,20,1.3103,0.9622
HVM-0982,W01,14,52,1,10,1.3324,0.9343
HVM-0982,W01,15,52,1,10,1.3250,0.9164
HVM-0982,W01,16,52,1,10,1.3313,0.9641
HVM-0982,W01,17,52,1,10,1.2841,0.9267
HVM-0982,W01,18,52,1,10,1.3186,0.9743
HVM-0982,W01,19,52,1,10,1.3393,0.9276
HVM-0982,W01,20,52,1,10,1.2818,0.9357
HVM-0982,W01,21,52,1,10,1.3551,0.9610
HVM-0982,W01,22,52,1,10,1.3450,0.9553
HVM-0982,W01,23,52,1,10,1.3753,0.9533
HVM-0982,W01,24,52,1,10,1.3725,0.9443
HVM-0982,W01,25,52,1,10,1.3629,0.9729
HVM-0982,W01,26,52,1,10,1.3408,0.9203
HVM-0982,W01,27,52,1,10,1.3996,0.9640
HVM-0982,W01,28,52,2,21,1.4189,1.0060
HVM-0982,W01,-27,53,1,10,1.1933,0.9869
HVM-0982,W01,-26,53,4,31,1.2396,0.9418
HVM-0982,W01,-25,53,1,10,1.1992,1.0164
HVM-0982,W01,-24,53,2,31,1.2408,0.9488
HVM-0982,W01,-23,53,1,10,1.1876,0.9515
HVM-0982,W01,-22,53,1,10,1.1878,0.9424
HVM-0982,W01,-21,53,1,10,1.2055,0.9404
HVM-0982,W01,-20,53,1,10,1.2071,0.9316
HVM-0982,W01,-19,53,1,10,1.2529,0.9245
HVM-0982,W01,-18,53,1,10,1.1835,0.9541
HVM-0982,W01,-17,53,1,10,1.2116,1.0005
HVM-0982,W01,-16,53,4,31,1.2427,0.9816
HVM-0982,W01,-15,53,1,10,1.2614,0.9423
HVM-0982,W01,-14,53,1,10,1.2160,0.9366
HVM-0982,W01,-13,53,1,10,1.2304,0.9363
HVM-0982,W01,-12,53,1,10,1.2366,0.9506
HVM-0982,W01,-11,53,1,10,1.2246,0.9310
HVM-0982,W01,-10,53,1,10,1.2533,0.9645
HVM-0982,W01,-9,53,3,21,1.2272,0.9508
HVM-0982,W01,-8,53,1,10,1.2786,0.8985
HVM-0982,W01,-7,53,1,10,1.2458,0.9378
HVM-0982,W01,-6,53,1,10,1.2197,0.9852
HVM-0982,W01,-5,53,1,10,1.2772,0.9579
HVM-0982,W01,-4,53,1,10,1.2767,0.9283
HVM-0982,W01,-3,53,1,10,1.2557,0.9585
HVM-0982,W01,-2,53,1,10,1.2781,0.9569
HVM-0982,W01,-1,53,1,10,1.2852,0.8984
HVM-0982,W01,0,53,1,10,1.2819,0.9559
HVM-0982,W01,1,53,4,30,1.2893,0.9255
HVM-0982,W01,2,53,1,10,1.2871,0.9662
HVM-0982,W01,3,53,1,10,1.3131,0.9611
HVM-0982,W01,4,53,1,10,1.2858,0.9452
HVM-0982,W01,5,53,1,10,1.3041,0.9460
HVM-0982,W01,6,53,1,10,1.3097,0.9525
HVM-0982,W01,7,53,1,10,1.3233,0.9248
HVM-0982,W01,8,53,1,10,1.3522,0.9457
HVM-0982,W01,9,53,1,10,1.2599,0.9810
HVM-0982,W01,10,53,1,10,1.3076,0.9348
HVM-0982,W01,11,53,1,10,1.3267,0.9642
HVM-0982,W01,12,53,1,10,1.3589,0.9682
HVM-0982,W01,13,53,1,10,1.3065,0.9388
HVM-0982,W01,14,53,1,10,1.3311,0.9058
HVM-0982,W01,15,53,1,10,1.3273,0.9869
HVM-0982,W01,16,53,1,10,1.3518,0.9595
HVM-0982,W01,17,53,1,10,1.3219,0.9637
HVM-0982,W01,18,53,1,10,1.3371,1.0071
HVM-0982,W01,19,53,1,10,1.3150,0.9556
HVM-0982,W01,20,53,1,10,1.3125,0.9323
HVM-0982,W01,21,53,1,10,1.3162,0.9664
HVM-0982,W01,22,53,1,10,1.3402,0.9606
HVM-0982,W01,23,53,1,10,1.3575,0.9532
HVM-0982,W01,24,53,1,10,1.3236,0.9750
HVM-0982,W01,25,53,2,21,1.3134,0.9444
HVM-0982,W01,26,53,1,10,1.3543,0.9464
HVM-0982,W01,27,53,1,10,1.3306,0.9381
HVM-0982,W01,-26,54,4,20,1.2097,0.9508
HVM-0982,W01,-25,54,1,10,1.2271,0.9514
HVM-0982,W01,-24,54,1,10,1.1983,0.9894
HVM-0982,W01,-23,54,4,31,1.2024,0.9429
HVM-0982,W01,-22,54,2,31,1.2293,0.9489
HVM-0982,W01,-21,54,1,10,1.1491,0.9398
HVM-0982,W01,-20,54,1,10,1.1920,0.9376
HVM-0982,W01,-19,54,1,10,1.2222,0.9571
HVM-0982,W01,-18,54,1,10,1.2771,0.9798
HVM-0982,W01,-17,54,1,10,1.2397,0.9583
HVM-0982,W01,-16,54,1,10,1.2010,0.9585
HVM-0982,W01,-15,54,1,10,1.2170,0.9788
HVM-0982,W01,-14,54,1,10,1.2217,0.9470
HVM-0982,W01,-13,54,3,20,1.2622,0.9472
HVM-0982,W01,-12,54,1,10,1.2342,0.9810
HVM-0982,W01,-11,54,1,10,1.2577,0.9768
HVM-0982,W01,-10,54,1,10,1.2707,0.9205
HVM-0982,W01,-9,54,1,10,1.2579,0.9628
HVM-0982,W01,-8,54,1,10,1.2713,0.9710
HVM-0982,W01,-7,54,1,10,1.2901,0.9599
HVM-0982,W01,-6,54,1,10,1.2781,0.9538
HVM-0982,W01,-5,54,1,10,1.2897,0.9664
HVM-0982,W01,-4,54,1,10,1.2811,0.9307
HVM-0982,W01,-3,54,1,10,1.2844,0.9529
HVM-0982,W01,-2,54,1,10,1.2824,0.9190
HVM-0982,W01,-1,54,1,10,1.3419,0.9097
HVM-0982,W01,0,54,1,10,1.2589,0.9994
HVM-0982,W01,1,54,1,10,1.2937,0.9643
HVM-0982,W01,2,54,1,10,1.2627,0.9334
HVM-0982,W01,3,54,1,10,1.2793,0.9476
HVM-0982,W01,4,54,1,10,1.2999,0.9177
HVM-0982,W01,5,54,1,10,1.3020,0.9580
HVM-0982,W01,6,54,1,10,1.2596,0.9505
HVM-0982,W01,7,54,1,10,1.2856,0.9727
HVM-0982,W01,8,54,1,10,1.2710,0.9397
HVM-0982,W01,9,54,1,10,1.3189,0.9416
HVM-0982,W01,10,54,1,10,1.2991,0.9522
HVM-0982,W01,11,54,1,10,1.3369,0.9571
HVM-0982,W01,12,54,1,10,1.3312,0.9670
HVM-0982,W01,13,54,1,10,1.3098,0.9817
HVM-0982,W01,14,54,1,10,1.2679,0.9359
HVM-0982,W01,15,54,1,10,1.3494,0.9821
HVM-0982,W01,16,54,1,10,1.3255,0.9634
HVM-0982,W01,17,54,1,10,1.3049,0.8648
HVM-0982,W01,18,54,1,10,1.3560,0.9547
HVM-0982,W01,19,54,1,10,1.3074,0.9274
HVM-0982,W01,20,54,1,10,1.3121,0.9583
HVM-0982,W01,21,54,1,10,1.3199,0.9628
HVM-0982,W01,22,54,1,10,1.3430,0.9175
HVM-0982,W01,23,54,1,10,1.3243,0.9428
HVM-0982,W01,24,54,2,21,1.3614,0.9999
HVM-0982,W01,25,54,1,10,1.3642,0.9788
HVM-0982,W01,26,54,2,30,1.3638,0.9653
HVM-0982,W01,-25,55,2,31,1.1953,1.0556
HVM-0982,W01,-24,55,3,30,1.1925,0.9395
HVM-0982,W01,-23,55,1,10,1.2163,0.9695
HVM-0982,W01,-22,55,1,10,1.1954,0.9479
HVM-0982,W01,-21,55,1,10,1.2134,1.0123
HVM-0982,W01,-20,55,1,10,1.2632,0.9537
HVM-0982,W01,-19,55,1,10,1.2434,0.9372
HVM-0982,W01,-18,55,1,10,1.2295,0.9127
HVM-0982,W01,-17,55,1,10,1.1941,0.9707
HVM-0982,W01,-16,55,1,10,1.2251,0.9618
HVM-0982,W01,-15,55,1,10,1.2601,0.9197
HVM-0982,W01,-14,55,1,10,1.2454,0.9474
HVM-0982,W01,-13,55,1,10,1.1833,0.9524
HVM-0982,W01,-12,55,1,10,1.1963,0.9793
HVM-0982,W01,-11,55,1,10,1.2565,0.9790
HVM-0982,W01,-10,55,1,10,1.2038,0.9045
HVM-0982,W01,-9,55,1,10,1.2223,0.9922
HVM-0982,W01,-8,55,1,10,1.2103,0.9582
HVM-0982,W01,-7,55,1,10,1.2866,0.9587
HVM-0982,W01,-6,55,1,10,1.2713,0.9940
HVM-0982,W01,-5,55,1,10,1.2795,0.9402
HVM-0982,W01,-4,55,1,10,1.2631,0.9589
HVM-0982,W01,-3,55,1,10,1.2622,0.9057
HVM-0982,W01,-2,55,1,10,1.2225,0.9383
HVM-0982,W01,-1,55,1,10,1.3002,0.9573
HVM-0982,W01,0,55,1,10,1.3016,0.9620
HVM-0982,W01,1,55,1,10,1.2808,0.9247
HVM-0982,W01,2,55,1,10,1.3166,0.9540
HVM-0982,W01,3,55,1,10,1.2648,0.9231
HVM-0982,W01,4,55,1,10,1.2572,0.9762
HVM-0982,W01,5,55,1,10,1.2921,0.9209
HVM-0982,W01,6,55,4,21,1.2931,0.9498
HVM-0982,W01,7,55,1,10,1.3137,0.9892
HVM-0982,W01,8,55,1,10,1.2790,0.9474
HVM-0982,W01,9,55,1,10,1.2908,0.9641
HVM-0982,W01,10,55,1,10,1.2913,0.9372
HVM-0982,W01,11,55,1,10,1.3249,0.9097
HVM-0982,W01,12,55,1,10,1.2816,0.9980
HVM-0982,W01,13,55,1,10,1.2767,0.9410
HVM-0982,W01,14,55,3,31,1.3277,0.9298
HVM-0982,W01,15,55,1,10,1.3376,0.9248
HVM-0982,W01,16,55,1,10,1.3216,0.9504
HVM-0982,W01,17,55,1,10,1.3508,0.9569
HVM-0982,W01,18,55,1,10,1.3366,0.9821
HVM-0982,W01,19,55,1,10,1.3202,0.9651
HVM-0982,W01,20,55,1,10,1.3636,0.9868
HVM-0982,W01,21,55,1,10,1.3076,0.9381
HVM-0982,W01,22,55,1,10,1.3725,0.9445
HVM-0982,W01,23,55,1,10,1.3546,0.9173
HVM-0982,W01,24,55,1,10,1.3578,0.9762
HVM-0982,W01,25,55,1,10,1.3536,0.9655
HVM-0982,W01,-24,56,2,21,1.2489,0.9549
HVM-0982,W01,-23,56,2,21,1.2283,0.9636
HVM-0982,W01,-22,56,1,10,1.2077,1.0162
HVM-0982,W01,-21,56,1,10,1.2098,0.9740
HVM-0982,W01,-20,56,1,10,1.2009,1.0007
HVM-0982,W01,-19,56,2,31,1.2476,0.9820
HVM-0982,W01,-18,56,1,10,1.2366,0.9460
HVM-0982,W01,-17,56,1,10,1.2368,0.9826
HVM-0982,W01,-16,56,1,10,1.2360,0.9334
HVM-0982,W01,-15,56,1,10,1.1956,0.9699
HVM-0982,W01,-14,56,1,10,1.2404,0.9265
HVM-0982,W01,-13,56,1,10,1.2103,0.9604
HVM-0982,W01,-12,56,1,10,1.2441,0.9537
HVM-0982,W01,-11,56,1,10,1.2339,0.9694
HVM-0982,W01,-10,56,1,10,1.2524,0.9817
HVM-0982,W01,-9,56,1,10,1.2712,0.9012
HVM-0982,W01,-8,56,1,10,1.2300,0.9506
HVM-0982,W01,-7,56,4,21,1.2898,0.9485
HVM-0982,W01,-6,56,1,10,1.2179,0.9660
HVM-0982,W01,-5,56,1,10,1.2552,0.9276
HVM-0982,W01,-4,56,1,10,1.2418,0.9582
HVM-0982,W01,-3,56,1,10,1.3347,1.0189
HVM-0982,W01,-2,56,1,10,1.2698,0.8971
HVM-0982,W01,-1,56,1,10,1.2698,0.9593
HVM-0982,W01,0,56,1,10,1.2795,0.9581
HVM-0982,W01,1,56,1,10,1.2940,0.9427
HVM-0982,W01,2,56,1,10,1.3141,0.9885
HVM-0982,W01,3,56,1,10,1.3170,0.9479
HVM-0982,W01,4,56,1,10,1.3197,0.9377
HVM-0982,W01,5,56,1,10,1.2689,0.9701
HVM-0982,W01,6,56,1,10,1.3287,0.9198
HVM-0982,W01,7,56,1,10,1.3252,0.9334
HVM-0982,W01,8,56,1,10,1.2826,0.9357
HVM-0982,W01,9,56,1,10,1.3219,0.9495
HVM-0982,W01,10,56,1,10,1.2792,0.9717
HVM-0982,W01,11,56,1,10,1.2916,0.9479
HVM-0982,W01,12,56,1,10,1.3213,0.9273
HVM-0982,W01,13,56,1,10,1.3190,1.0012
HVM-0982,W01,14,56,1,10,1.3407,0.9259
HVM-0982,W01,15,56,1,10,1.3228,0.9451
HVM-0982,W01,16,56,1,10,1.3500,0.9616
HVM-0982,W01,17,56,1,10,1.3544,0.9363
HVM-0982,W01,18,56,1,10,1.3060,1.0158
HVM-0982,W01,19,56,1,10,1.3234,0.9885
HVM-0982,W01,20,56,4,21,1.3129,0.9844
HVM-0982,W01,21,56,1,10,1.3642,0.9964
HVM-0982,W01,22,56,1,10,1.3873,0.9544
HVM-0982,W01,23,56,2,31,1.2891,1.0041
HVM-0982,W01,24,56,4,30,1.3545,0.9802
HVM-0982,W01,-22,57,1,10,1.2751,0.9584
HVM-0982,W01,-21,57,1,10,1.1975,0.9647
HVM-0982,W01,-20,57,3,31,1.1964,0.9289
HVM-0982,W01,-19,57,3,21,1.2444,0.9642
HVM-0982,W01,-18,57,1,10,1.2513,0.9775
HVM-0982,W01,-17,57,1,10,1.2524,0.9708
HVM-0982,W01,-16,57,1,10,1.2161,0.9275
HVM-0982,W01,-15,57,1,10,1.2932,1.0079
HVM-0982,W01,-14,57,1,10,1.2165,0.9401
HVM-0982,W01,-13,57,1,10,1.2336,0.9577
HVM-0982,W01,-12,57,1,10,1.2437,0.9551
