# Exported from ATE system v4.2.1
# Lot: PILOT-LOT-001, Product: "Widget, Mark II"
# DO NOT EDIT — auto-generated
x,y,hbin,sbin,wafer,lot,product,note
0,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
1,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
3,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
9,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
11,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
13,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
16,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
19,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
20,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
21,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
22,5,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-22,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-21,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-20,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-19,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-18,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-15,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-12,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-11,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-10,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-9,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-8,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-7,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-6,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-5,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-4,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-3,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-2,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-1,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
0,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
1,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,6,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
3,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
9,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
11,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
13,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
16,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
19,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
20,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
21,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
22,6,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-22,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-21,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-20,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-19,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-18,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-15,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,7,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-12,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-11,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-10,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-9,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-8,7,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-7,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-6,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-5,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-4,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-3,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-2,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-1,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
0,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
1,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
3,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
9,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,7,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
11,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
13,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
16,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
19,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
20,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
21,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
22,7,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-21,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-20,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-19,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-18,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-15,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-12,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-11,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-10,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-9,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-8,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-7,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-6,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-5,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-4,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-3,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-2,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-1,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
0,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
1,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
3,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
9,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
11,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
13,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,8,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
16,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
19,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
20,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
21,8,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-21,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-20,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-19,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-18,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-15,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-12,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-11,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-10,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-9,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-8,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-7,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-6,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-5,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-4,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-3,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-2,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-1,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
0,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
1,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
3,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
9,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
11,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,9,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
13,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
16,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
19,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
20,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
21,9,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-21,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-20,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-19,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-18,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,10,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-15,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-12,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-11,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-10,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-9,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-8,10,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-7,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-6,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-5,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-4,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-3,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-2,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-1,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
0,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
1,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
3,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
9,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
11,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
13,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
16,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
19,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
20,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
21,10,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-20,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-19,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-18,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-15,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-12,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-11,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-10,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-9,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-8,11,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-7,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-6,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-5,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-4,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-3,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-2,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-1,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
0,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
1,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
3,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
9,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
11,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
13,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
16,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
19,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
20,11,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-20,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-19,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-18,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-15,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-12,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-11,12,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-10,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-9,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-8,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-7,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-6,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-5,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-4,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-3,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-2,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-1,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
0,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
1,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
3,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,12,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
9,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
11,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
13,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
16,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
19,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
20,12,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-19,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-18,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,13,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-15,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-12,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-11,13,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-10,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-9,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-8,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-7,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-6,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-5,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-4,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-3,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-2,13,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-1,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
0,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
1,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
3,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
9,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
11,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
13,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
16,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
19,13,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-18,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-15,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-12,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-11,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-10,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-9,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-8,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-7,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-6,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-5,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-4,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-3,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-2,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-1,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
0,14,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
1,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
2,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
3,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
4,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
5,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
6,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
7,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
8,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
9,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
10,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
11,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
12,14,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
13,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
14,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
15,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
16,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
17,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
18,14,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-17,15,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-16,15,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-15,15,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-14,15,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-13,15,1,10,P02,PILOT-LOT-001,"Widget, Mark II",
-12,15,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-11,15,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
-10,15,2,20,P02,PILOT-LOT-001,"Widget, Mark II","Failed spec, re-test pending"
