LID,WID,COL,ROW,H_BIN,S_BIN
MEM-2025-LOT7,M05,4,-11,1,10
MEM-2025-LOT7,M05,5,-11,1,10
MEM-2025-LOT7,M05,6,-11,1,10
MEM-2025-LOT7,M05,7,-11,1,10
MEM-2025-LOT7,M05,8,-11,2,30
MEM-2025-LOT7,M05,9,-11,1,10
MEM-2025-LOT7,M05,10,-11,1,10
MEM-2025-LOT7,M05,11,-11,1,10
MEM-2025-LOT7,M05,12,-11,1,10
MEM-2025-LOT7,M05,13,-11,3,31
MEM-2025-LOT7,M05,14,-11,1,10
MEM-2025-LOT7,M05,15,-11,1,10
MEM-2025-LOT7,M05,16,-11,1,10
MEM-2025-LOT7,M05,17,-11,1,10
MEM-2025-LOT7,M05,18,-11,1,10
MEM-2025-LOT7,M05,19,-11,1,10
MEM-2025-LOT7,M05,20,-11,1,10
MEM-2025-LOT7,M05,21,-11,1,10
MEM-2025-LOT7,M05,22,-11,1,10
MEM-2025-LOT7,M05,23,-11,2,21
MEM-2025-LOT7,M05,24,-11,3,22
MEM-2025-LOT7,M05,25,-11,1,10
MEM-2025-LOT7,M05,26,-11,4,31
MEM-2025-LOT7,M05,27,-11,2,20
MEM-2025-LOT7,M05,28,-11,2,20
MEM-2025-LOT7,M05,29,-11,3,31
MEM-2025-LOT7,M05,30,-11,1,10
MEM-2025-LOT7,M05,31,-11,1,10
MEM-2025-LOT7,M05,-31,-10,2,22
MEM-2025-LOT7,M05,-30,-10,1,10
MEM-2025-LOT7,M05,-29,-10,2,30
MEM-2025-LOT7,M05,-28,-10,1,10
MEM-2025-LOT7,M05,-27,-10,2,22
MEM-2025-LOT7,M05,-26,-10,3,21
MEM-2025-LOT7,M05,-25,-10,3,30
MEM-2025-LOT7,M05,-24,-10,1,10
MEM-2025-LOT7,M05,-23,-10,1,10
MEM-2025-LOT7,M05,-22,-10,1,10
MEM-2025-LOT7,M05,-21,-10,1,10
MEM-2025-LOT7,M05,-20,-10,1,10
MEM-2025-LOT7,M05,-19,-10,1,10
MEM-2025-LOT7,M05,-18,-10,1,10
MEM-2025-LOT7,M05,-17,-10,1,10
MEM-2025-LOT7,M05,-16,-10,1,10
MEM-2025-LOT7,M05,-15,-10,1,10
MEM-2025-LOT7,M05,-14,-10,1,10
MEM-2025-LOT7,M05,-13,-10,1,10
MEM-2025-LOT7,M05,-12,-10,1,10
MEM-2025-LOT7,M05,-11,-10,1,10
MEM-2025-LOT7,M05,-10,-10,1,10
MEM-2025-LOT7,M05,-9,-10,1,10
MEM-2025-LOT7,M05,-8,-10,1,10
MEM-2025-LOT7,M05,-7,-10,1,10
MEM-2025-LOT7,M05,-6,-10,1,10
MEM-2025-LOT7,M05,-5,-10,1,10
MEM-2025-LOT7,M05,-4,-10,1,10
MEM-2025-LOT7,M05,-3,-10,1,10
MEM-2025-LOT7,M05,-2,-10,1,10
MEM-2025-LOT7,M05,-1,-10,1,10
MEM-2025-LOT7,M05,0,-10,1,10
MEM-2025-LOT7,M05,1,-10,1,10
MEM-2025-LOT7,M05,2,-10,1,10
MEM-2025-LOT7,M05,3,-10,1,10
MEM-2025-LOT7,M05,4,-10,1,10
MEM-2025-LOT7,M05,5,-10,1,10
MEM-2025-LOT7,M05,6,-10,1,10
MEM-2025-LOT7,M05,7,-10,1,10
MEM-2025-LOT7,M05,8,-10,1,10
MEM-2025-LOT7,M05,9,-10,4,31
MEM-2025-LOT7,M05,10,-10,1,10
MEM-2025-LOT7,M05,11,-10,1,10
MEM-2025-LOT7,M05,12,-10,1,10
MEM-2025-LOT7,M05,13,-10,1,10
MEM-2025-LOT7,M05,14,-10,1,10
MEM-2025-LOT7,M05,15,-10,1,10
MEM-2025-LOT7,M05,16,-10,1,10
MEM-2025-LOT7,M05,17,-10,1,10
MEM-2025-LOT7,M05,18,-10,1,10
MEM-2025-LOT7,M05,19,-10,1,10
MEM-2025-LOT7,M05,20,-10,2,31
MEM-2025-LOT7,M05,21,-10,1,10
MEM-2025-LOT7,M05,22,-10,1,10
MEM-2025-LOT7,M05,23,-10,2,21
MEM-2025-LOT7,M05,24,-10,3,22
MEM-2025-LOT7,M05,25,-10,1,10
MEM-2025-LOT7,M05,26,-10,2,31
MEM-2025-LOT7,M05,27,-10,3,21
MEM-2025-LOT7,M05,28,-10,1,10
MEM-2025-LOT7,M05,29,-10,3,20
MEM-2025-LOT7,M05,30,-10,1,10
MEM-2025-LOT7,M05,31,-10,3,21
MEM-2025-LOT7,M05,-31,-9,2,31
MEM-2025-LOT7,M05,-30,-9,3,22
MEM-2025-LOT7,M05,-29,-9,3,21
MEM-2025-LOT7,M05,-28,-9,1,10
MEM-2025-LOT7,M05,-27,-9,1,10
MEM-2025-LOT7,M05,-26,-9,4,21
MEM-2025-LOT7,M05,-25,-9,4,20
MEM-2025-LOT7,M05,-24,-9,1,10
MEM-2025-LOT7,M05,-23,-9,3,30
MEM-2025-LOT7,M05,-22,-9,1,10
MEM-2025-LOT7,M05,-21,-9,1,10
MEM-2025-LOT7,M05,-20,-9,1,10
MEM-2025-LOT7,M05,-19,-9,1,10
MEM-2025-LOT7,M05,-18,-9,1,10
MEM-2025-LOT7,M05,-17,-9,1,10
MEM-2025-LOT7,M05,-16,-9,1,10
MEM-2025-LOT7,M05,-15,-9,1,10
MEM-2025-LOT7,M05,-14,-9,1,10
MEM-2025-LOT7,M05,-13,-9,1,10
MEM-2025-LOT7,M05,-12,-9,1,10
MEM-2025-LOT7,M05,-11,-9,1,10
MEM-2025-LOT7,M05,-10,-9,1,10
MEM-2025-LOT7,M05,-9,-9,1,10
MEM-2025-LOT7,M05,-8,-9,1,10
MEM-2025-LOT7,M05,-7,-9,1,10
MEM-2025-LOT7,M05,-6,-9,1,10
MEM-2025-LOT7,M05,-5,-9,1,10
MEM-2025-LOT7,M05,-4,-9,1,10
MEM-2025-LOT7,M05,-3,-9,1,10
MEM-2025-LOT7,M05,-2,-9,1,10
MEM-2025-LOT7,M05,-1,-9,1,10
MEM-2025-LOT7,M05,0,-9,1,10
MEM-2025-LOT7,M05,1,-9,1,10
MEM-2025-LOT7,M05,2,-9,1,10
MEM-2025-LOT7,M05,3,-9,1,10
MEM-2025-LOT7,M05,4,-9,1,10
MEM-2025-LOT7,M05,5,-9,1,10
MEM-2025-LOT7,M05,6,-9,1,10
MEM-2025-LOT7,M05,7,-9,1,10
MEM-2025-LOT7,M05,8,-9,1,10
MEM-2025-LOT7,M05,9,-9,2,22
MEM-2025-LOT7,M05,10,-9,1,10
MEM-2025-LOT7,M05,11,-9,1,10
MEM-2025-LOT7,M05,12,-9,1,10
MEM-2025-LOT7,M05,13,-9,2,20
MEM-2025-LOT7,M05,14,-9,1,10
MEM-2025-LOT7,M05,15,-9,1,10
MEM-2025-LOT7,M05,16,-9,1,10
MEM-2025-LOT7,M05,17,-9,1,10
MEM-2025-LOT7,M05,18,-9,1,10
MEM-2025-LOT7,M05,19,-9,1,10
MEM-2025-LOT7,M05,20,-9,1,10
MEM-2025-LOT7,M05,21,-9,1,10
MEM-2025-LOT7,M05,22,-9,1,10
MEM-2025-LOT7,M05,23,-9,1,10
MEM-2025-LOT7,M05,24,-9,1,10
MEM-2025-LOT7,M05,25,-9,1,10
MEM-2025-LOT7,M05,26,-9,2,22
MEM-2025-LOT7,M05,27,-9,1,10
MEM-2025-LOT7,M05,28,-9,1,10
MEM-2025-LOT7,M05,29,-9,1,10
MEM-2025-LOT7,M05,30,-9,1,10
MEM-2025-LOT7,M05,31,-9,2,21
MEM-2025-LOT7,M05,-31,-8,1,10
MEM-2025-LOT7,M05,-30,-8,1,10
MEM-2025-LOT7,M05,-29,-8,2,30
MEM-2025-LOT7,M05,-28,-8,1,10
MEM-2025-LOT7,M05,-27,-8,1,10
MEM-2025-LOT7,M05,-26,-8,1,10
MEM-2025-LOT7,M05,-25,-8,1,10
MEM-2025-LOT7,M05,-24,-8,1,10
MEM-2025-LOT7,M05,-23,-8,2,31
MEM-2025-LOT7,M05,-22,-8,1,10
MEM-2025-LOT7,M05,-21,-8,1,10
MEM-2025-LOT7,M05,-20,-8,1,10
MEM-2025-LOT7,M05,-19,-8,1,10
MEM-2025-LOT7,M05,-18,-8,1,10
MEM-2025-LOT7,M05,-17,-8,1,10
MEM-2025-LOT7,M05,-16,-8,1,10
MEM-2025-LOT7,M05,-15,-8,1,10
MEM-2025-LOT7,M05,-14,-8,1,10
MEM-2025-LOT7,M05,-13,-8,1,10
MEM-2025-LOT7,M05,-12,-8,1,10
MEM-2025-LOT7,M05,-11,-8,1,10
MEM-2025-LOT7,M05,-10,-8,1,10
MEM-2025-LOT7,M05,-9,-8,1,10
MEM-2025-LOT7,M05,-8,-8,1,10
MEM-2025-LOT7,M05,-7,-8,1,10
MEM-2025-LOT7,M05,-6,-8,1,10
MEM-2025-LOT7,M05,-5,-8,1,10
MEM-2025-LOT7,M05,-4,-8,1,10
MEM-2025-LOT7,M05,-3,-8,1,10
MEM-2025-LOT7,M05,-2,-8,1,10
MEM-2025-LOT7,M05,-1,-8,1,10
MEM-2025-LOT7,M05,0,-8,1,10
MEM-2025-LOT7,M05,1,-8,1,10
MEM-2025-LOT7,M05,2,-8,1,10
MEM-2025-LOT7,M05,3,-8,1,10
MEM-2025-LOT7,M05,4,-8,1,10
MEM-2025-LOT7,M05,5,-8,1,10
MEM-2025-LOT7,M05,6,-8,1,10
MEM-2025-LOT7,M05,7,-8,1,10
MEM-2025-LOT7,M05,8,-8,1,10
MEM-2025-LOT7,M05,9,-8,1,10
MEM-2025-LOT7,M05,10,-8,1,10
MEM-2025-LOT7,M05,11,-8,1,10
MEM-2025-LOT7,M05,12,-8,1,10
MEM-2025-LOT7,M05,13,-8,1,10
MEM-2025-LOT7,M05,14,-8,2,20
MEM-2025-LOT7,M05,15,-8,1,10
MEM-2025-LOT7,M05,16,-8,1,10
MEM-2025-LOT7,M05,17,-8,1,10
MEM-2025-LOT7,M05,18,-8,1,10
MEM-2025-LOT7,M05,19,-8,1,10
MEM-2025-LOT7,M05,20,-8,1,10
MEM-2025-LOT7,M05,21,-8,1,10
MEM-2025-LOT7,M05,22,-8,1,10
MEM-2025-LOT7,M05,23,-8,2,22
MEM-2025-LOT7,M05,24,-8,2,30
MEM-2025-LOT7,M05,25,-8,1,10
MEM-2025-LOT7,M05,26,-8,1,10
MEM-2025-LOT7,M05,27,-8,1,10
MEM-2025-LOT7,M05,28,-8,1,10
MEM-2025-LOT7,M05,29,-8,2,30
MEM-2025-LOT7,M05,30,-8,3,30
MEM-2025-LOT7,M05,31,-8,4,21
MEM-2025-LOT7,M05,-31,-7,2,20
MEM-2025-LOT7,M05,-30,-7,1,10
MEM-2025-LOT7,M05,-29,-7,1,10
MEM-2025-LOT7,M05,-28,-7,1,10
MEM-2025-LOT7,M05,-27,-7,2,20
MEM-2025-LOT7,M05,-26,-7,4,20
MEM-2025-LOT7,M05,-25,-7,1,10
MEM-2025-LOT7,M05,-24,-7,3,22
MEM-2025-LOT7,M05,-23,-7,1,10
MEM-2025-LOT7,M05,-22,-7,1,10
MEM-2025-LOT7,M05,-21,-7,1,10
MEM-2025-LOT7,M05,-20,-7,1,10
MEM-2025-LOT7,M05,-19,-7,1,10
MEM-2025-LOT7,M05,-18,-7,1,10
MEM-2025-LOT7,M05,-17,-7,1,10
MEM-2025-LOT7,M05,-16,-7,1,10
MEM-2025-LOT7,M05,-15,-7,1,10
MEM-2025-LOT7,M05,-14,-7,1,10
MEM-2025-LOT7,M05,-13,-7,1,10
MEM-2025-LOT7,M05,-12,-7,1,10
MEM-2025-LOT7,M05,-11,-7,1,10
MEM-2025-LOT7,M05,-10,-7,3,31
MEM-2025-LOT7,M05,-9,-7,1,10
MEM-2025-LOT7,M05,-8,-7,1,10
MEM-2025-LOT7,M05,-7,-7,1,10
MEM-2025-LOT7,M05,-6,-7,2,21
MEM-2025-LOT7,M05,-5,-7,1,10
MEM-2025-LOT7,M05,-4,-7,1,10
MEM-2025-LOT7,M05,-3,-7,1,10
MEM-2025-LOT7,M05,-2,-7,4,31
MEM-2025-LOT7,M05,-1,-7,1,10
MEM-2025-LOT7,M05,0,-7,1,10
MEM-2025-LOT7,M05,1,-7,1,10
MEM-2025-LOT7,M05,2,-7,1,10
MEM-2025-LOT7,M05,3,-7,1,10
MEM-2025-LOT7,M05,4,-7,1,10
MEM-2025-LOT7,M05,5,-7,1,10
MEM-2025-LOT7,M05,6,-7,1,10
MEM-2025-LOT7,M05,7,-7,1,10
MEM-2025-LOT7,M05,8,-7,1,10
MEM-2025-LOT7,M05,9,-7,1,10
MEM-2025-LOT7,M05,10,-7,1,10
MEM-2025-LOT7,M05,11,-7,1,10
MEM-2025-LOT7,M05,12,-7,1,10
MEM-2025-LOT7,M05,13,-7,1,10
MEM-2025-LOT7,M05,14,-7,1,10
MEM-2025-LOT7,M05,15,-7,1,10
MEM-2025-LOT7,M05,16,-7,1,10
MEM-2025-LOT7,M05,17,-7,1,10
MEM-2025-LOT7,M05,18,-7,1,10
MEM-2025-LOT7,M05,19,-7,1,10
MEM-2025-LOT7,M05,20,-7,2,20
MEM-2025-LOT7,M05,21,-7,1,10
MEM-2025-LOT7,M05,22,-7,1,10
MEM-2025-LOT7,M05,23,-7,1,10
MEM-2025-LOT7,M05,24,-7,1,10
MEM-2025-LOT7,M05,25,-7,1,10
MEM-2025-LOT7,M05,26,-7,3,22
MEM-2025-LOT7,M05,27,-7,1,10
MEM-2025-LOT7,M05,28,-7,4,30
MEM-2025-LOT7,M05,29,-7,1,10
MEM-2025-LOT7,M05,30,-7,1,10
MEM-2025-LOT7,M05,31,-7,1,10
MEM-2025-LOT7,M05,-32,-6,2,21
MEM-2025-LOT7,M05,-31,-6,1,10
MEM-2025-LOT7,M05,-30,-6,1,10
MEM-2025-LOT7,M05,-29,-6,2,22
MEM-2025-LOT7,M05,-28,-6,1,10
MEM-2025-LOT7,M05,-27,-6,1,10
MEM-2025-LOT7,M05,-26,-6,3,31
MEM-2025-LOT7,M05,-25,-6,1,10
MEM-2025-LOT7,M05,-24,-6,4,20
MEM-2025-LOT7,M05,-23,-6,1,10
MEM-2025-LOT7,M05,-22,-6,1,10
MEM-2025-LOT7,M05,-21,-6,2,30
MEM-2025-LOT7,M05,-20,-6,1,10
MEM-2025-LOT7,M05,-19,-6,3,20
MEM-2025-LOT7,M05,-18,-6,1,10
MEM-2025-LOT7,M05,-17,-6,1,10
MEM-2025-LOT7,M05,-16,-6,1,10
MEM-2025-LOT7,M05,-15,-6,1,10
MEM-2025-LOT7,M05,-14,-6,1,10
MEM-2025-LOT7,M05,-13,-6,1,10
MEM-2025-LOT7,M05,-12,-6,1,10
MEM-2025-LOT7,M05,-11,-6,1,10
MEM-2025-LOT7,M05,-10,-6,1,10
MEM-2025-LOT7,M05,-9,-6,1,10
MEM-2025-LOT7,M05,-8,-6,1,10
MEM-2025-LOT7,M05,-7,-6,1,10
MEM-2025-LOT7,M05,-6,-6,1,10
MEM-2025-LOT7,M05,-5,-6,1,10
MEM-2025-LOT7,M05,-4,-6,1,10
MEM-2025-LOT7,M05,-3,-6,1,10
MEM-2025-LOT7,M05,-2,-6,1,10
MEM-2025-LOT7,M05,-1,-6,1,10
MEM-2025-LOT7,M05,0,-6,1,10
MEM-2025-LOT7,M05,1,-6,1,10
MEM-2025-LOT7,M05,2,-6,1,10
MEM-2025-LOT7,M05,3,-6,1,10
MEM-2025-LOT7,M05,4,-6,1,10
MEM-2025-LOT7,M05,5,-6,1,10
MEM-2025-LOT7,M05,6,-6,1,10
MEM-2025-LOT7,M05,7,-6,1,10
MEM-2025-LOT7,M05,8,-6,1,10
MEM-2025-LOT7,M05,9,-6,1,10
MEM-2025-LOT7,M05,10,-6,1,10
MEM-2025-LOT7,M05,11,-6,1,10
MEM-2025-LOT7,M05,12,-6,1,10
MEM-2025-LOT7,M05,13,-6,1,10
MEM-2025-LOT7,M05,14,-6,1,10
MEM-2025-LOT7,M05,15,-6,1,10
MEM-2025-LOT7,M05,16,-6,1,10
MEM-2025-LOT7,M05,17,-6,1,10
MEM-2025-LOT7,M05,18,-6,1,10
MEM-2025-LOT7,M05,19,-6,1,10
MEM-2025-LOT7,M05,20,-6,1,10
MEM-2025-LOT7,M05,21,-6,1,10
MEM-2025-LOT7,M05,22,-6,1,10
MEM-2025-LOT7,M05,23,-6,3,21
MEM-2025-LOT7,M05,24,-6,4,30
MEM-2025-LOT7,M05,25,-6,1,10
MEM-2025-LOT7,M05,26,-6,4,21
MEM-2025-LOT7,M05,27,-6,1,10
MEM-2025-LOT7,M05,28,-6,4,21
MEM-2025-LOT7,M05,29,-6,2,22
MEM-2025-LOT7,M05,30,-6,4,20
MEM-2025-LOT7,M05,31,-6,2,21
MEM-2025-LOT7,M05,32,-6,1,10
MEM-2025-LOT7,M05,-32,-5,2,20
MEM-2025-LOT7,M05,-31,-5,1,10
MEM-2025-LOT7,M05,-30,-5,4,22
MEM-2025-LOT7,M05,-29,-5,1,10
MEM-2025-LOT7,M05,-28,-5,2,31
MEM-2025-LOT7,M05,-27,-5,3,31
MEM-2025-LOT7,M05,-26,-5,2,30
MEM-2025-LOT7,M05,-25,-5,1,10
MEM-2025-LOT7,M05,-24,-5,4,30
MEM-2025-LOT7,M05,-23,-5,1,10
MEM-2025-LOT7,M05,-22,-5,1,10
MEM-2025-LOT7,M05,-21,-5,1,10
MEM-2025-LOT7,M05,-20,-5,1,10
MEM-2025-LOT7,M05,-19,-5,1,10
MEM-2025-LOT7,M05,-18,-5,1,10
MEM-2025-LOT7,M05,-17,-5,1,10
MEM-2025-LOT7,M05,-16,-5,3,21
MEM-2025-LOT7,M05,-15,-5,1,10
MEM-2025-LOT7,M05,-14,-5,1,10
MEM-2025-LOT7,M05,-13,-5,1,10
MEM-2025-LOT7,M05,-12,-5,2,21
MEM-2025-LOT7,M05,-11,-5,1,10
MEM-2025-LOT7,M05,-10,-5,1,10
MEM-2025-LOT7,M05,-9,-5,1,10
MEM-2025-LOT7,M05,-8,-5,1,10
MEM-2025-LOT7,M05,-7,-5,1,10
MEM-2025-LOT7,M05,-6,-5,1,10
MEM-2025-LOT7,M05,-5,-5,1,10
MEM-2025-LOT7,M05,-4,-5,1,10
MEM-2025-LOT7,M05,-3,-5,1,10
MEM-2025-LOT7,M05,-2,-5,1,10
MEM-2025-LOT7,M05,-1,-5,1,10
MEM-2025-LOT7,M05,0,-5,1,10
MEM-2025-LOT7,M05,1,-5,1,10
MEM-2025-LOT7,M05,2,-5,1,10
MEM-2025-LOT7,M05,3,-5,1,10
MEM-2025-LOT7,M05,4,-5,1,10
MEM-2025-LOT7,M05,5,-5,1,10
MEM-2025-LOT7,M05,6,-5,1,10
MEM-2025-LOT7,M05,7,-5,1,10
MEM-2025-LOT7,M05,8,-5,1,10
MEM-2025-LOT7,M05,9,-5,1,10
MEM-2025-LOT7,M05,10,-5,1,10
MEM-2025-LOT7,M05,11,-5,1,10
MEM-2025-LOT7,M05,12,-5,1,10
MEM-2025-LOT7,M05,13,-5,1,10
MEM-2025-LOT7,M05,14,-5,1,10
MEM-2025-LOT7,M05,15,-5,1,10
MEM-2025-LOT7,M05,16,-5,1,10
MEM-2025-LOT7,M05,17,-5,1,10
MEM-2025-LOT7,M05,18,-5,1,10
MEM-2025-LOT7,M05,19,-5,2,20
MEM-2025-LOT7,M05,20,-5,1,10
MEM-2025-LOT7,M05,21,-5,1,10
MEM-2025-LOT7,M05,22,-5,1,10
MEM-2025-LOT7,M05,23,-5,1,10
MEM-2025-LOT7,M05,24,-5,1,10
MEM-2025-LOT7,M05,25,-5,2,30
MEM-2025-LOT7,M05,26,-5,1,10
MEM-2025-LOT7,M05,27,-5,1,10
MEM-2025-LOT7,M05,28,-5,1,10
MEM-2025-LOT7,M05,29,-5,1,10
MEM-2025-LOT7,M05,30,-5,1,10
MEM-2025-LOT7,M05,31,-5,2,20
MEM-2025-LOT7,M05,32,-5,1,10
MEM-2025-LOT7,M05,-32,-4,1,10
MEM-2025-LOT7,M05,-31,-4,1,10
MEM-2025-LOT7,M05,-30,-4,1,10
MEM-2025-LOT7,M05,-29,-4,3,21
MEM-2025-LOT7,M05,-28,-4,1,10
MEM-2025-LOT7,M05,-27,-4,2,21
MEM-2025-LOT7,M05,-26,-4,1,10
MEM-2025-LOT7,M05,-25,-4,1,10
MEM-2025-LOT7,M05,-24,-4,4,22
MEM-2025-LOT7,M05,-23,-4,1,10
MEM-2025-LOT7,M05,-22,-4,1,10
MEM-2025-LOT7,M05,-21,-4,1,10
MEM-2025-LOT7,M05,-20,-4,1,10
MEM-2025-LOT7,M05,-19,-4,1,10
MEM-2025-LOT7,M05,-18,-4,1,10
MEM-2025-LOT7,M05,-17,-4,1,10
MEM-2025-LOT7,M05,-16,-4,1,10
MEM-2025-LOT7,M05,-15,-4,1,10
MEM-2025-LOT7,M05,-14,-4,1,10
MEM-2025-LOT7,M05,-13,-4,1,10
MEM-2025-LOT7,M05,-12,-4,1,10
MEM-2025-LOT7,M05,-11,-4,1,10
MEM-2025-LOT7,M05,-10,-4,1,10
MEM-2025-LOT7,M05,-9,-4,1,10
MEM-2025-LOT7,M05,-8,-4,1,10
MEM-2025-LOT7,M05,-7,-4,1,10
MEM-2025-LOT7,M05,-6,-4,1,10
MEM-2025-LOT7,M05,-5,-4,1,10
MEM-2025-LOT7,M05,-4,-4,1,10
MEM-2025-LOT7,M05,-3,-4,1,10
MEM-2025-LOT7,M05,-2,-4,1,10
MEM-2025-LOT7,M05,-1,-4,1,10
MEM-2025-LOT7,M05,0,-4,1,10
MEM-2025-LOT7,M05,1,-4,1,10
MEM-2025-LOT7,M05,2,-4,1,10
MEM-2025-LOT7,M05,3,-4,1,10
MEM-2025-LOT7,M05,4,-4,1,10
MEM-2025-LOT7,M05,5,-4,1,10
MEM-2025-LOT7,M05,6,-4,1,10
MEM-2025-LOT7,M05,7,-4,1,10
MEM-2025-LOT7,M05,8,-4,1,10
MEM-2025-LOT7,M05,9,-4,1,10
MEM-2025-LOT7,M05,10,-4,1,10
MEM-2025-LOT7,M05,11,-4,1,10
MEM-2025-LOT7,M05,12,-4,1,10
MEM-2025-LOT7,M05,13,-4,1,10
MEM-2025-LOT7,M05,14,-4,1,10
MEM-2025-LOT7,M05,15,-4,4,22
MEM-2025-LOT7,M05,16,-4,1,10
MEM-2025-LOT7,M05,17,-4,1,10
MEM-2025-LOT7,M05,18,-4,1,10
MEM-2025-LOT7,M05,19,-4,1,10
MEM-2025-LOT7,M05,20,-4,1,10
MEM-2025-LOT7,M05,21,-4,1,10
MEM-2025-LOT7,M05,22,-4,1,10
MEM-2025-LOT7,M05,23,-4,1,10
MEM-2025-LOT7,M05,24,-4,2,22
MEM-2025-LOT7,M05,25,-4,2,21
MEM-2025-LOT7,M05,26,-4,2,30
MEM-2025-LOT7,M05,27,-4,1,10
MEM-2025-LOT7,M05,28,-4,3,21
MEM-2025-LOT7,M05,29,-4,2,20
MEM-2025-LOT7,M05,30,-4,1,10
MEM-2025-LOT7,M05,31,-4,2,22
MEM-2025-LOT7,M05,32,-4,2,21
MEM-2025-LOT7,M05,-32,-3,1,10
MEM-2025-LOT7,M05,-31,-3,1,10
MEM-2025-LOT7,M05,-30,-3,1,10
MEM-2025-LOT7,M05,-29,-3,1,10
MEM-2025-LOT7,M05,-28,-3,4,30
MEM-2025-LOT7,M05,-27,-3,2,30
MEM-2025-LOT7,M05,-26,-3,1,10
MEM-2025-LOT7,M05,-25,-3,4,30
MEM-2025-LOT7,M05,-24,-3,2,22
MEM-2025-LOT7,M05,-23,-3,1,10
MEM-2025-LOT7,M05,-22,-3,1,10
MEM-2025-LOT7,M05,-21,-3,1,10
MEM-2025-LOT7,M05,-20,-3,1,10
MEM-2025-LOT7,M05,-19,-3,1,10
MEM-2025-LOT7,M05,-18,-3,1,10
MEM-2025-LOT7,M05,-17,-3,1,10
MEM-2025-LOT7,M05,-16,-3,1,10
MEM-2025-LOT7,M05,-15,-3,1,10
MEM-2025-LOT7,M05,-14,-3,1,10
MEM-2025-LOT7,M05,-13,-3,1,10
MEM-2025-LOT7,M05,-12,-3,1,10
MEM-2025-LOT7,M05,-11,-3,1,10
MEM-2025-LOT7,M05,-10,-3,1,10
MEM-2025-LOT7,M05,-9,-3,1,10
MEM-2025-LOT7,M05,-8,-3,1,10
MEM-2025-LOT7,M05,-7,-3,1,10
MEM-2025-LOT7,M05,-6,-3,1,10
MEM-2025-LOT7,M05,-5,-3,1,10
MEM-2025-LOT7,M05,-4,-3,1,10
MEM-2025-LOT7,M05,-3,-3,1,10
MEM-2025-LOT7,M05,-2,-3,1,10
MEM-2025-LOT7,M05,-1,-3,1,10
MEM-2025-LOT7,M05,0,-3,1,10
MEM-2025-LOT7,M05,1,-3,1,10
MEM-2025-LOT7,M05,2,-3,1,10
MEM-2025-LOT7,M05,3,-3,1,10
MEM-2025-LOT7,M05,4,-3,1,10
MEM-2025-LOT7,M05,5,-3,1,10
MEM-2025-LOT7,M05,6,-3,1,10
MEM-2025-LOT7,M05,7,-3,1,10
MEM-2025-LOT7,M05,8,-3,1,10
MEM-2025-LOT7,M05,9,-3,1,10
MEM-2025-LOT7,M05,10,-3,1,10
MEM-2025-LOT7,M05,11,-3,1,10
MEM-2025-LOT7,M05,12,-3,1,10
MEM-2025-LOT7,M05,13,-3,1,10
MEM-2025-LOT7,M05,14,-3,1,10
MEM-2025-LOT7,M05,15,-3,1,10
MEM-2025-LOT7,M05,16,-3,1,10
MEM-2025-LOT7,M05,17,-3,1,10
MEM-2025-LOT7,M05,18,-3,1,10
MEM-2025-LOT7,M05,19,-3,1,10
MEM-2025-LOT7,M05,20,-3,1,10
MEM-2025-LOT7,M05,21,-3,1,10
MEM-2025-LOT7,M05,22,-3,1,10
MEM-2025-LOT7,M05,23,-3,1,10
MEM-2025-LOT7,M05,24,-3,1,10
MEM-2025-LOT7,M05,25,-3,2,30
MEM-2025-LOT7,M05,26,-3,2,20
MEM-2025-LOT7,M05,27,-3,4,30
MEM-2025-LOT7,M05,28,-3,1,10
MEM-2025-LOT7,M05,29,-3,2,22
MEM-2025-LOT7,M05,30,-3,1,10
MEM-2025-LOT7,M05,31,-3,4,20
MEM-2025-LOT7,M05,32,-3,1,10
MEM-2025-LOT7,M05,-32,-2,1,10
MEM-2025-LOT7,M05,-31,-2,2,22
MEM-2025-LOT7,M05,-30,-2,1,10
MEM-2025-LOT7,M05,-29,-2,2,21
MEM-2025-LOT7,M05,-28,-2,2,21
MEM-2025-LOT7,M05,-27,-2,2,20
MEM-2025-LOT7,M05,-26,-2,2,21
MEM-2025-LOT7,M05,-25,-2,2,22
MEM-2025-LOT7,M05,-24,-2,1,10
MEM-2025-LOT7,M05,-23,-2,1,10
MEM-2025-LOT7,M05,-22,-2,1,10
MEM-2025-LOT7,M05,-21,-2,1,10
MEM-2025-LOT7,M05,-20,-2,1,10
MEM-2025-LOT7,M05,-19,-2,1,10
MEM-2025-LOT7,M05,-18,-2,1,10
MEM-2025-LOT7,M05,-17,-2,1,10
MEM-2025-LOT7,M05,-16,-2,1,10
MEM-2025-LOT7,M05,-15,-2,1,10
MEM-2025-LOT7,M05,-14,-2,1,10
MEM-2025-LOT7,M05,-13,-2,1,10
MEM-2025-LOT7,M05,-12,-2,1,10
MEM-2025-LOT7,M05,-11,-2,1,10
MEM-2025-LOT7,M05,-10,-2,1,10
MEM-2025-LOT7,M05,-9,-2,1,10
MEM-2025-LOT7,M05,-8,-2,1,10
MEM-2025-LOT7,M05,-7,-2,1,10
MEM-2025-LOT7,M05,-6,-2,1,10
MEM-2025-LOT7,M05,-5,-2,1,10
MEM-2025-LOT7,M05,-4,-2,1,10
MEM-2025-LOT7,M05,-3,-2,1,10
